K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,Kadia,,,"Menjadi wil. Kec. Kadia, Perda No. 21/2006"
74.71.03.1007,,,,,3Watubangga,,,Perda No. 19/2004
74.71.03.1008,,,,,4Wundudopi,,,Perda No. 10/2006
74.71.04,,,,4Poasia,5,-,,
,,,,,Kambu,,,"Menjadi wil. Kec. Kambu, Perda No. 23/2006"
,,,,,Mokoau,,,"Menjadi wil. Kec. Kambu, Perda No. 23/2006"
74.71.04.1003,,,,,1Andonohu,,,
74.71.04.1004,,,,,2Rahandouna,,,
74.71.04.1005,,,,,3Anggoeya,,,
74.71.04.1006,,,,,4Matabubu,,,
,,,,,Puday,,,Menjadi wil. Kec. Abeli
,,,,,Lapulu,,,Menjadi wil. Kec. Abeli
,,,,,Abeli,,,Menjadi wil. Kec. Abeli
,,,,,Benuanirae,,,Menjadi wil. Kec. Abeli
,,,,,Tobimeita,,,Menjadi wil. Kec. Abeli
,,,,,Anggalomelai,,,Menjadi wil. Kec. Abeli
,,,,,Talia,,,Menjadi wil. Kec. Abeli
,,,,,Poasia,,,Menjadi wil. Kec. Abeli
,,,,,Bungku Toko,,,Menjadi wil. Kec. Abeli
,,,,,Petoaha,,,Menjadi wil. Kec. Abeli
,,,,,Nambo,,,Menjadi wil. Kec. Abeli
,,,,,Sambuli,,,Menjadi wil. Kec. Abeli
,,,,,Tondonggeu,,,Menjadi wil. Kec. Abeli
,,,,,Padaleu,,,"Perda No. 10/2004, menjadi wil. Kec. Kambu, Perda No. 23/2006"
74.71.04.1021,,,,,5Wundumbatu,,,"Pemekaran sebagian wil Kel. Rahandouna, sesuai Perda No. 1/2017
dan ND Dir Dekon No. 136/SDV/DK/II/2020 tgl 17 Feb 2020"
74.71.05,,,,5Kendari Barat,9,-,,
74.71.05.1001,,,,,1Kemaraya,,,
74.71.05.1002,,,,,2Watu-Watu,,,
74.71.05.1003,,,,,3Tipulu,,,
74.71.05.1004,,,,,4Punggaloba,,,
74.71.05.1005,,,,,5Benu Benua,,,
74.71.05.1006,,,,,6Sodohoa,,,"Perbaikan nama kel. semula Sodoha menjadi Sodohoa sesuai Perda
No. 1 Tahun 2003."
74.71.05.1007,,,,,7Sanua,,,
74.71.05.1008,,,,,8Dapu Dapura,,,
74.71.05.1009,,,,,9Lahundape,,,Perda No. 12/2006
74.71.06,,,,6Abeli,7,-,,
,,,,,Tobimeita,,,"Semula wil. Kec. Poasia
Menjadi wilayah Kec. Nambo.
Perda No. 1 Tahun 2021"
,,,,,,,,
