K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.10.2011,,,,,,11 Lubok Sukon,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017.
Perbaikan nama desa semula Leubok Sukon menjadi Lubok Sukon,
sesuai:
Qanun No. 2 Tahun 2007; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.06.10.2012,,,,,,12 Lubok Gapuy,,
11.06.10.2013,,,,,,13 Pasie Lubuk,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2014,,,,,,14 Bung Ceukok,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017.
Perbaikan nama desa semula Bueng Ceukok menjadi Bung Ceukok,
sesuai:
Qanun No. 2 Tahun 2007; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.06.10.2015,,,,,,15 Teubang Phuy,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2016,,,,,,16 Ateuk Anggok,,
11.06.10.2017,,,,,,17 Ajee Rayeuk,,
11.06.10.2018,,,,,,18 Ajee Cut,,
11.06.10.2019,,,,,,19 Gani,,
11.06.10.2020,,,,,,20 Ateuk Lueng Ie,,
11.06.10.2021,,,,,,21 Cot Alue,,
11.06.10.2022,,,,,,22 Cot Suruy,,
11.06.10.2023,,,,,,23 Cot Bada,,
11.06.10.2024,,,,,,24 Ajee Pagar Air,,
11.06.10.2025,,,,,,25 Meunasah Krueng,,
11.06.10.2026,,,,,,26 Jurong Peujera,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2027,,,,,,27 Lubok Batee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2028,,,,,,28 Bineh Blang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.10.2029,,,,,,29 Pantee,,
11.06.10.2030,,,,,,30 Kalut,,
11.06.10.2031,,,,,,"31 Meunasah Manyang
Pagar Air",,
11.06.10.2032,,,,,,32 Meunasah Manyet,,
11.06.10.2033,,,,,,33 Santan,,
