K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.17.10.1029,,,,,7Kutoharjo,,,
33.17.10.2030,,,,,,23 Padaran,,
33.17.10.2031,,,,,,24 Sukoharjo,,
33.17.10.2032,,,,,,25 Kabongan Lor,,"Surat Sekda Kab. Rembang No 045.2/0423/2016 tgl 15 Maret 2016.
koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
33.17.10.2033,,,,,,26 Kabongan Kidul,,"Surat Sekda Kab. Rembang No 045.2/0423/2016 tgl 15 Maret 2016.
koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi."
33.17.10.2034,,,,,,27 Tireman,,
33.17.11,,,,11Pancur,-,23,,
33.17.11.2001,,,,,,1 Japeledok,,
33.17.11.2002,,,,,,2 Jeruk,,
33.17.11.2003,,,,,,3 Doropayung,,
33.17.11.2004,,,,,,4 Karaskepoh,,"perbaikan nama semula Keraskepoh, Srt Gub No 130.1/0014678 tgl 19
Ok 2020"
33.17.11.2005,,,,,,5 Tuyuhan,,
33.17.11.2006,,,,,,6 Pandan,,
33.17.11.2007,,,,,,7 Gemblengmulyo,,
33.17.11.2008,,,,,,8 Sumberagung,,
33.17.11.2009,,,,,,9 Kalitengah,,
33.17.11.2010,,,,,,10 Sidowayah,,
33.17.11.2011,,,,,,11 Kedung,,
33.17.11.2012,,,,,,12 Punggurharjo,,
33.17.11.2013,,,,,,13 Langkir,,
33.17.11.2014,,,,,,14 Pancur,,
33.17.11.2015,,,,,,15 Pohlandak,,
33.17.11.2016,,,,,,16 Warugunung,,
33.17.11.2017,,,,,,17 Criwik,,
33.17.11.2018,,,,,,18 Wuwur,,
33.17.11.2019,,,,,,19 Ngulangan,,
33.17.11.2020,,,,,,20 Banyuurip,,
33.17.11.2021,,,,,,21 Johogunung,,
33.17.11.2022,,,,,,22 Trenggulunan,,
33.17.11.2023,,,,,,23 Ngroto,,
33.17.12,,,,12Kragan,-,27,,
33.17.12.2001,,,,,,1 Tanjungsari,,
33.17.12.2002,,,,,,2 Sendangmulyo,,
33.17.12.2003,,,,,,3 Sendangwaru,,
33.17.12.2004,,,,,,4 Ngasinan,,
33.17.12.2005,,,,,,5 Kendalagung,,
,,,,,,,,
