K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Womba,,Semula wil. Kec. Aifat
92.04.20,,,,10Matemani,-,6,,Perda No. 23/2007
92.04.20.2001,,,,,,1 Mugim,,Semula wil. Kec. Inanwatan
92.04.20.2002,,,,,,2 Nusa,,Semula wil. Kec. Inanwatan
92.04.20.2003,,,,,,3 Saga,,Semula wil. Kec. Inanwatan
92.04.20.2004,,,,,,4 Puragi,,Perda No. 23/2007
92.04.20.2005,,,,,,5 Tawanggire,,Semula wil. Kec. Inanwatan
92.04.20.2006,,,,,,6 Bedare,,Semula wil. Kec. Inanwatan
92.04.21,,,,11Kokoda Utara,-,9,,Perda No. 23/2007
92.04.21.2001,,,,,,1 Udagaga,,Semula wil. Kec. Kokoda
92.04.21.2002,,,,,,2 Kayubiro,,Semula wil. Kec. Kokoda
92.04.21.2003,,,,,,3 Adona,,Semula wil. Kec. Kokoda
92.04.21.2004,,,,,,4 Benawa II,,Semula wil. Kec. Kokoda
92.04.21.2005,,,,,,5 Atori,,Semula wil. Kec. Kokoda
92.04.21.2006,,,,,,6 Kamundan Satu,,Pemekaran desa Kayabo Perda No. 16/2011
92.04.21.2007,,,,,,7 Karirif,,Pemekaran Desa Atori Perda No 19/2011
92.04.21.2008,,,,,,8 Bubuko,,Pemekaran Desa Benawa Perda No 19/2011
92.04.21.2009,,,,,,9 Kamundan Dua,,Pemekaran Desa Udagaga Perda No 19/2011
92.04.22,,,,12Saifi,-,9,,Perda No. 23/2007
,,,,,,Botain,,"Penataan desa akibat penetapan batas daerah, menjadi wilayah Kab.
Sorong (Permendagri No. 89 Tahun 2019 tentang Batas Daerah
Antara Kabupaten Sorong Selatan Dengan Kabupaten Sorong Provinsi
Papua Barat serta Pasal 14 Permendagri 58 Tahun 2021 tentang
Kode, Data Wilayah Administrasi Pemerintahan, Dan Pulau)"
92.04.22.2001,,,,,,1 Manggroholo,,Semula wil. Kec. Teminabuan
92.04.22.2002,,,,,,2 Komanggaret,,Semula wil. Kec. Teminabuan
92.04.22.2003,,,,,,3 Sayal,,Perda No. 23/2007
92.04.22.2004,,,,,,4 Kayabo,,Semula wil. Kec. Teminabuan
92.04.22.2005,,,,,,5 Sisir,,Semula wil. Kec. Teminabuan
92.04.22.2006,,,,,,6 Mlaswat,,Semula wil. Kec. Teminabuan
92.04.22.2007,,,,,,7 Kwowok,,Semula wil. Kec. Teminabuan
92.04.22.2008,,,,,,8 Sira,,Semula wil. Kec. Teminabuan
92.04.22.2009,,,,,,9 Kenaya,,"Semula wil. Kec. Teminabuan, Semula Wil Kec Seremuk Perda No
23/2007"
,,,,Athabu/Aitinyo Barat,,,,"Menjadi wil. Kab. Sorong, Kepbub. No. 133/2008, tanggal 27/10/2008"
,,,,,,Kambufatem,,Semula wil. Kec. Aitinyo
,,,,,,Kambufatem Utara,,Semula wil. Kec. Aitinyo
,,,,,,Fatase,,Semula wil. Kec. Aitinyo
,,,,,,Eway,,Semula wil. Kec. Aitinyo
,,,,,,Arus,,Semula wil. Kec. Ayamaru
,,,,,,Kofait,,Semula wil. Kec. Ayamaru
,,,,,,,,
