K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.06,KAB. KEDIRI,,,26,1,343,"1.523,563","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.06.01,,,,1Semen,-,12,,
35.06.01.2001,,,,,,1 Bulu,,
35.06.01.2002,,,,,,2 Sidomulyo,,
35.06.01.2003,,,,,,3 Puhrubuh,,
35.06.01.2004,,,,,,4 Selopanggung,,
35.06.01.2005,,,,,,5 Kanyoran,,
35.06.01.2006,,,,,,6 Puhsarang,,
35.06.01.2007,,,,,,7 Bobang,,
35.06.01.2008,,,,,,8 Semen,,
35.06.01.2009,,,,,,9 Titik,,
35.06.01.2010,,,,,,10 Kedak,,
35.06.01.2011,,,,,,11 Pagung,,
35.06.01.2012,,,,,,12 Joho,,
35.06.02,,,,2Mojo,-,20,,
35.06.02.2001,,,,,,1 Jugo,,
35.06.02.2002,,,,,,2 Blimbing,,
35.06.02.2003,,,,,,3 Pamongan,,
35.06.02.2004,,,,,,4 Petungroto,,
35.06.02.2005,,,,,,5 Ngetrep,,
35.06.02.2006,,,,,,6 Ponggok,,
35.06.02.2007,,,,,,7 Ngadi,,
35.06.02.2008,,,,,,8 Kranding,,
35.06.02.2009,,,,,,9 Maesan,,
35.06.02.2010,,,,,,10 Kedawung,,
35.06.02.2011,,,,,,11 Ploso,,
35.06.02.2012,,,,,,12 Kraton,,
35.06.02.2013,,,,,,13 Tambibendo,,
35.06.02.2014,,,,,,14 Mojo,,
35.06.02.2015,,,,,,15 Mlati,,
35.06.02.2016,,,,,,16 Surat,,
35.06.02.2017,,,,,,17 Sukoanyar,,
35.06.02.2018,,,,,,18 Keniten,,
35.06.02.2019,,,,,,19 Mondo,,
35.06.02.2020,,,,,,20 Petok,,
35.06.03,,,,3Kras,-,16,,
,,,,,,,,
