K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73.13.13.2004,,,,,,3 Arajang,,
73.13.13.2005,,,,,,4 Lamata,,
73.13.13.2006,,,,,,5 Paselloreng,,
73.13.13.2007,,,,,,6 Alausalo,,
73.13.13.2008,,,,,,7 Polewalie,,
73.13.13.2009,,,,,,8 Abbatireng,,
73.13.14,,,,14Keera,1,9,,
73.13.14.1001,,,,,1Ballaere,,,
73.13.14.2002,,,,,,1 Awota,,
73.13.14.2003,,,,,,2 Keera,,
73.13.14.2004,,,,,,3 Lalliseng,,
73.13.14.2005,,,,,,4 Paojepe,,
73.13.14.2006,,,,,,5 Inrello,,
73.13.14.2007,,,,,,6 Pattirolokka,,
73.13.14.2008,,,,,,7 Awo,,
73.13.14.2009,,,,,,8 Ciromanie,,
73.13.14.2010,,,,,,9 Labawang,,
