K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.11.16.2014,,,,,,14 Mata Ie,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.16.2015,,,,,,15 Blang Cut,,
11.11.16.2016,,,,,,16 Blang Pala,,
11.11.16.2017,,,,,,17 Krueng Beukah,,
11.11.16.2018,,,,,,18 Ceubrek,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.16.2019,,,,,,19 Uteun Raya,,
11.11.16.2020,,,,,,20 Pulo Harapan,,Qanun No. 8/2007
11.11.16.2021,,,,,,21 Suwak,,Qanun No. 9/2007
11.11.17,,,,17Kuta Blang,-,41,,
11.11.17.2001,,,,,,1 Paloh Dama,,
11.11.17.2002,,,,,,2 Paya Rangkuluh,,
11.11.17.2003,,,,,,3 Paloh Raya,,
11.11.17.2004,,,,,,4 Crueng Kumbang,,
11.11.17.2005,,,,,,5 Tanjong Siron,,
11.11.17.2006,,,,,,6 Balee Mee,,
11.11.17.2007,,,,,,7 Buket Dalam,,
11.11.17.2008,,,,,,8 Parang Sikureung,,
11.11.17.2009,,,,,,9 Cot Baroh,,
11.11.17.2010,,,,,,10 Paloh Peuradi,,
11.11.17.2011,,,,,,11 Cot Mee,,
11.11.17.2012,,,,,,12 Blang Mee,,
11.11.17.2013,,,,,,13 Glee Putoh,,
11.11.17.2014,,,,,,14 Tingkeum Baro,,
11.11.17.2015,,,,,,15 Tingkeum Manyang,,
11.11.17.2016,,,,,,16 Kulu,,
11.11.17.2017,,,,,,17 Babah Suak,,
11.11.17.2018,,,,,,18 Ulee Pusong,,
11.11.17.2019,,,,,,19 Pulo Nga,,
11.11.17.2020,,,,,,20 Meusee,,
11.11.17.2021,,,,,,21 Blang Panjo,,
11.11.17.2022,,,,,,22 Babah Jurong,,
11.11.17.2023,,,,,,23 Dayah Panjoe,,
11.11.17.2024,,,,,,24 Pulo Blang,,
11.11.17.2025,,,,,,25 Imbudee,,"Perbaikan nama sesuai Srt Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Validasi Data Nama dan Kodefikasi Desa tgl 17 Mei 2017 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017,
Srt Ditjen Pemdes No 145/1820/SET tgl 15 Nov 2018"
,,,,,,,,
