K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52,NUSA TENGGARA BARAT,,,,,,,
52.03,KAB. LOMBOK TIMUR,,,21,15,239,"1.606,470","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.03.01,,,,1Keruak,-,15,,
52.03.01.2001,,,,,,1 Tanjung Luar,,
52.03.01.2002,,,,,,2 Pijot,,
52.03.01.2003,,,,,,3 Selebung Ketangga,,
52.03.01.2004,,,,,,4 Sepit,,
52.03.01.2005,,,,,,5 Batu Putik,,Pemekaran sebagian Desa Sepit Perda No. 15/2010
52.03.01.2006,,,,,,6 Senyiur,,Pemekaran sebagian Desa Sepit Perda No. 15/2010
52.03.01.2007,,,,,,7 Keruak,,Pemekaran sebagian Desa Selebung Ketanga Perda No. 15/2010
52.03.01.2008,,,,,,8 Ketapang Raya,,Pemekaran sebagian Desa Selebung Ketanga Perda No. 15/2010
52.03.01.2009,,,,,,9 Pijot Utara,,"Pemekaran Desa Pijot, Perda No. 7/2011"
52.03.01.2010,,,,,,10 Dane Rase,,"Pemekaran Desa Selebung Ketangga, Perda No. 7/2011"
52.03.01.2011,,,,,,11 Ketangga Jeraeng,,"Pemekaran Desa Selebung Ketangga, Perda No. 7/2011"
52.03.01.2012,,,,,,12 Mendana Raya,,"Pemekaran Desa Selebung Ketangga, Perda No. 7/2011"
52.03.01.2013,,,,,,13 Setungkep Lingsar,,"Pemekaran Desa Sepit, Perda No. 7/2011"
52.03.01.2014,,,,,,14 Montong Belae,,"Pemekaran Desa Selebung Ketangga, Perda No. 7/2011"
52.03.01.2015,,,,,,15 Pulau Maringkik,,Pemekaran desa Perda No. 4/2012
52.03.02,,,,2Sakra,-,12,,
52.03.02.2001,,,,,,1 Suwangi,,
52.03.02.2002,,,,,,2 Sakra,,
52.03.02.2003,,,,,,3 Kabar,,
52.03.02.2004,,,,,,4 Rumbuk,,
52.03.02.2005,,,,,,5 Keselet,,
52.03.02.2006,,,,,,6 Sakra Selatan,,Pemekaran sebagian Desa Sakra Perda No. 15/2010
52.03.02.2007,,,,,,7 Rumbuk Timur,,Pemekaran sebagian Desa Rumbuk Perda No. 15/2010
52.03.02.2008,,,,,,8 Suwangi Timur,,Pemekaran sebagian Desa Suwangi Perda No. 15/2010
52.03.02.2009,,,,,,9 Moyot,,"Pemekaran Desa Sakra, Perda No. 7/2011"
52.03.02.2010,,,,,,10 Songak,,"Pemekaran Desa Keselet, Perda No. 7/2011"
52.03.02.2011,,,,,,11 Peresak,,Pemekaran desa Perda No. 4/2012
52.03.02.2012,,,,,,12 Kuang Baru,,Pemekaran desa Perda No. 4/2012
52.03.03,,,,3Terara,-,16,,
52.03.03.2001,,,,,,1 Jenggik,,
52.03.03.2002,,,,,,2 Rarang,,
52.03.03.2003,,,,,,3 Suradadi,,
52.03.03.2004,,,,,,4 Santong,,
52.03.03.2005,,,,,,5 Terara,,
,,,,,,,,
