Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
18.06.40062,Pulau Karangtahabu,,"05°45'13.62"" S 105°01'21.95"" T",TBP
18.06.40063,Pulau Karangtianggayau,,"05°47'42.91"" S 105°05'55.87"" T",TBP
18.06.40064,Pulau Kelapa Nunggal,,"05°44'35.55"" S 105°01'15.31"" T",
18.06.40065,Pulau Kelapanunggal Tiga Selatan,,"05°43'12.00"" S 104°59'02.61"" T",
18.06.40066,Pulau Kelapanunggal Tiga Timur,,"05°43'11.60"" S 104°59'04.84"" T",
18.06.40067,Pulau Kelapanunggal Tiga Utara,,"05°43'08.43"" S 104°59'03.08"" T",
18.06.40068,Pulau Kiluan,,"05°46'54.99"" S 105°05'35.00"" T",TBP
18.06.40069,Pulau Lamang,,"05°42'15.57"" S 104°57'59.84"" T",TBP
18.06.40070,Pulau Lengkekuh,,"05°42'31.18"" S 104°57'43.62"" T",TBP
18.06.40071,Pulau Nunggal,,"05°43'09.69"" S 104°59'09.96"" T",
18.06.40072,Pulau Paku,,"05°43'11.47"" S 104°58'52.20"" T",TBP
18.06.40073,Pulau Pakuayu,,"05°42'10.93"" S 104°57'43.47"" T",TBP
18.06.40074,Pulau Tabuan,,"05°48'15.99"" S 104°49'12.00"" T",BP
18.06.40075,Pulau Telukbekakh,,"05°46'46.23"" S 105°06'40.22"" T",TBP
18.06.40076,Pulau Tutungkalik,,"05°47'49.17"" S 105°04'58.74"" T",TBP
18.07,KAB. LAMPUNG TIMUR,5,,
18.07.40001,Pulau Batang Besar,,"05°05'12.99"" S 106°16'35.00"" T",TBP
18.07.40002,Pulau Batang Kecil,,"05°04'37.99"" S 106°16'41.99"" T",TBP
18.07.40003,Pulau Gosongsekopong,,"04°55'46.83"" S 105°54'32.28"" T",TBP
18.07.40004,Pulau Segama Besar,,"05°10'09.73"" S 106°06'32.90"" T",TBP
18.07.40005,Pulau Segama Kecil,,"05°09'20.70"" S 106°06'38.08"" T",TBP
18.09,KAB. PESAWARAN,36,,
18.09.40001,Pulau Balak,,"05°45'16.81"" S 105°10'51.02"" T",BP
18.09.40002,Pulau Batubolong,,"05°48'25.99"" S 105°18'28.22"" T",TBP
18.09.40003,Pulau Batukerbau,,"05°50'42.72"" S 105°18'36.95"" T",TBP
18.09.40004,Pulau Batulegundi,,"05°50'24.22"" S 105°16'36.89"" T",TBP
18.09.40005,Pulau Batulegundi Balak,,"05°50'14.84"" S 105°17'12.19"" T",TBP
18.09.40006,Pulau Batuputih,,"05°49'16.73"" S 105°19'18.86"" T",TBP
18.09.40007,Pulau Batusiuncal,,"05°47'30.48"" S 105°18'17.69"" T",TBP
18.09.40008,Pulau Batusuluh Balak,,"05°43'44.71"" S 105°14'25.96"" T",TBP
18.09.40009,Pulau Batusuluh Lunik,,"05°43'47.30"" S 105°14'20.42"" T",TBP
18.09.40010,Pulau Dua Balak,,"05°50'17.36"" S 105°13'53.33"" T",TBP
18.09.40011,Pulau Dua Lunik,,"05°50'11.52"" S 105°14'02.00"" T",TBP
18.09.40012,Pulau Gaitan,,"05°50'11.33"" S 105°17'23.13"" T",TBP
18.09.40013,Pulau Kelagian,,"05°37'49.04"" S 105°13'29.06"" T",TBP
18.09.40014,Pulau Kelagian Lunik,,"05°38'38.94"" S 105°13'57.64"" T",TBP
18.09.40015,Pulau Kepala Siuncal,,"05°46'54.76"" S 105°18'43.92"" T",TBP
18.09.40016,Pulau Lahu Lunik,,"05°32'39.15"" S 105°15'49.24"" T",BP
18.09.40017,Pulau Legongkae,,"05°46'53.42"" S 105°13'18.68"" T",TBP
18.09.40018,Pulau Legongkae Selatan,,"05°47'05.63"" S 105°13'14.97"" T",TBP
