K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.09.02.2005,,,,,,5 Pulau Baru,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.02.2006,,,,,,6 Koto Tuo,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.02.2007,,,,,,7 Kopah,,
14.09.02.2008,,,,,,8 Munsalo,,
,,,,,,Pulaukopung Sentajo,,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
,,,,,,"Kampung Baru
Sentajo",,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
,,,,,,Koto Sentajo,,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
,,,,,,Muaro Sentajo,,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
,,,,,,Pulaukomang Sentajo,,"Menjadi wil Kec. Sentajo Raya, Perda No. 24/2012"
14.09.02.2014,,,,,,9 Sawah,,
14.09.02.2015,,,,,,10 Koto Taluk,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.02.1016,,,,,1Pasar Teluk,,,
14.09.02.2017,,,,,,11 Koto Kari,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.02.1018,,,,,2Simpang Tiga,,,
14.09.02.2019,,,,,,12 Pintu Gobang,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.02.2020,,,,,,13 Jake,,
14.09.02.2021,,,,,,14 Pulau Godang Kari,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.02.2022,,,,,,15 Jaya,,
14.09.02.2023,,,,,,16 Beringin Taluk,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.09.02.2024,,,,,,17 Sitorajo,,
14.09.02.1025,,,,,3Sungaijering,,,
,,,,,,,,
