Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
12.14.40057,Pulau Pinang,,"00°08'35.99"" S 098°31'26.00"" T",TBP
12.14.40058,Pulau Pini,,"00°07'44.00"" U 098°42'02.00"" T",BP
12.14.40059,Pulau Pono,,"00°06'16.99"" S 098°18'37.00"" T",TBP
12.14.40060,Pulau Samaleko,,"00°14'01.00"" S 098°24'14.00"" T",BP
12.14.40061,Pulau Sambulale,,"00°02'57.99"" U 098°55'48.00"" T",TBP
12.14.40062,Pulau Sapuraga,,"00°03'14.12"" U 098°17'25.57"" T",TBP
12.14.40063,Pulau Sibaranu,,"00°06'10.00"" S 098°17'06.00"" T",TBP
12.14.40064,Pulau Sibele,,"00°02'20.00"" S 098°15'24.99"" T",TBP
12.14.40065,Pulau Sibohou,,"00°09'02.22"" S 098°32'53.26"" T",
12.14.40066,Pulau Sifanana Sebua,,"00°11'16.00"" S 098°31'05.00"" T",TBP
12.14.40067,Pulau Sifanana Sideide,,"00°10'35.00"" S 098°30'29.00"" T",TBP
12.14.40068,Pulau Sigata,,"00°07'25.00"" S 098°11'42.00"" T",TBP
12.14.40069,Pulau Sigolonggolong,,"00°31'54.99"" S 098°30'09.00"" T",TBP
12.14.40070,Pulau Simakonde,,"00°23'56.00"" S 098°30'32.00"" T",TBP
12.14.40071,Pulau Simondang,,"00°10'14.00"" S 098°24'38.00"" T",TBP
12.14.40072,Pulau Simuk,,"00°04'43.00"" S 097°52'22.00"" T",BP (PPKT)
12.14.40073,Pulau Sipika,,"00°06'38.00"" S 098°19'39.00"" T",BP
12.14.40074,Pulau Sorobuna,,"00°17'12.99"" S 098°29'24.00"" T",TBP
12.14.40075,Pulau Tagaga,,"00°03'11.99"" U 098°12'51.00"" T",TBP
12.14.40076,Pulau Tagawa Sebua,,"00°20'13.99"" S 098°30'42.99"" T",TBP
12.14.40077,Pulau Tagawa Sideide,,"00°20'07.00"" S 098°30'28.00"" T",TBP
12.14.40078,Pulau Tanabala,,"00°24'54.00"" S 098°26'29.00"" T",BP
12.14.40079,Pulau Tanahmasa,,"00°08'44.99"" S 098°26'22.99"" T",BP
12.14.40080,Pulau Tareba Sebua,,"00°04'14.00"" S 098°35'57.00"" T",TBP
12.14.40081,Pulau Tareba Seideide,,"00°03'58.00"" S 098°36'38.00"" T",TBP
12.14.40082,Pulau Tello,,"00°03'28.00"" S 098°16'54.99"" T",BP
12.14.40083,Pulau Telotelo Sebua,,"00°12'51.00"" S 098°23'12.00"" T",TBP
12.14.40084,Pulau Telotelo Sideide,,"00°11'48.99"" S 098°22'22.00"" T",TBP
12.14.40085,Pulau Tofu,,"00°23'07.14"" S 098°31'18.53"" T",TBP
12.14.40086,Pulau Tolong,,"00°01'52.00"" U 098°55'45.99"" T",TBP
12.14.40087,Pulau Ular,,"00°05'22.99"" U 098°53'46.00"" T",TBP
12.16,KAB. HUMBANG HASUNDUTAN,1,,
12.16.40001,Pulau Simamora,,"02°20'31.99"" U 098°49'23.99"" T",TBP
12.17,KAB. SAMOSIR,5,,
12.17.40001,Pulau Malau Dua,,"02°45'28.18"" U 098°44'38.44"" T",TBP
12.17.40002,Pulau Malau Satu,,"02°45'47.00"" U 098°44'29.00"" T",BP
12.17.40003,Pulau Samosir,,"02°34'46.62"" U 098°48'50.12"" T",BP
12.17.40004,Pulau Tolping,,"02°42'45.46"" U 098°48'46.31"" T",TBP
12.17.40005,Pulau Tulas,,"02°38'37.00"" U 098°38'43.00"" T",BP
