Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
61.11.40085,Pulau Suka,,"01°20'38.00"" S 109°06'54.00"" T",TBP
61.11.40086,Pulau Sumur,,"01°44'38.37"" S 109°18'00.85"" T",TBP
61.11.40087,Pulau Surunggading,,"01°34'23.00"" S 108°44'06.00"" T",TBP
61.11.40088,Pulau Tawas,,"01°39'20.61"" S 109°21'07.29"" T",TBP
61.11.40089,Pulau Tokong Lising Dua,,"01°36'12.23"" S 109°09'27.79"" T",TBP
61.11.40090,Pulau Tokong Lising Empat,,"01°36'28.54"" S 109°09'20.90"" T",TBP
61.11.40091,Pulau Tokong Lising Enam,,"01°36'25.30"" S 109°09'23.67"" T",TBP
61.11.40092,Pulau Tokong Lising Lima,,"01°36'20.25"" S 109°09'26.54"" T",TBP
61.11.40093,Pulau Tokong Lising Satu,,"01°36'10.98"" S 109°09'26.01"" T",TBP
61.11.40094,Pulau Tokong Lising Tiga,,"01°36'25.87"" S 109°09'20.23"" T",TBP
61.11.40095,Pulau Trusanhaji,,"01°12'16.99"" S 109°16'27.00"" T",TBP
61.11.40096,Pulau Ular,,"01°28'19.99"" S 109°01'08.00"" T",TBP
61.11.40097,Pulau Uma,,"01°43'41.99"" S 109°17'48.00"" T",TBP
61.11.40098,Pulau Upeh,,"01°13'22.00"" S 109°24'11.00"" T",TBP
61.11.40099,Pulau Burung,,"01°17'23.78"" S 109°18'40.69"" T",TBP
61.12,KAB. KUBU RAYA,46,,
61.12.40044,Pulau Dua Besar,,"00°10'17.02"" S 109°05'17.78"" T",
61.12.40045,Pulau Dua Kecil,,"00°10'07.35"" S 109°04'56.47"" T",
61.12.40046,Pulau Panjang Tiga,,"00°39'52.16"" S 109°22'25.68"" T",
61.12.40001,Pulau Apong Sembilan,,"00°43'01.65"" S 109°30'30.28"" T",
61.12.40002,Pulau Benuang,,"00°12'33.99"" S 109°53'35.00"" T",BP
61.12.40003,Pulau Berembang,,"00°41'25.00"" S 109°29'26.99"" T",TBP
61.12.40004,Pulau Betingtengah,,"00°11'35.00"" S 109°04'10.99"" T",TBP
61.12.40005,Pulau Bidara,,"00°36'36.96"" S 109°22'56.56"" T",TBP
61.12.40006,Pulau Buntutlimbung,,"00°16'05.99"" S 109°45'59.00"" T",BP
61.12.40007,Pulau Burung Besar,,"00°36'45.00"" S 109°18'33.00"" T",TBP
61.12.40008,Pulau Dabong,,"00°35'57.00"" S 109°15'06.00"" T",BP
61.12.40009,Pulau Gelanggang,,"00°44'46.97"" S 109°33'35.64"" T",TBP
61.12.40010,Pulau Hanyut,,"00°01'23.99"" S 109°24'20.99"" T",TBP
61.12.40011,Pulau Jambu,,"00°13'58.44"" S 109°56'48.41"" T",TBP
61.12.40012,Pulau Keranji,,"00°12'34.99"" S 109°47'42.00"" T",BP
61.12.40013,Pulau Kurnia,,"00°11'12.00"" S 109°07'45.99"" T",TBP
61.12.40014,Pulau Limbung,,"00°13'52.00"" S 109°48'54.00"" T",BP
61.12.40015,Pulau Minyak,,"00°05'37.00"" S 109°10'23.00"" T",TBP
61.12.40016,Pulau Muarakubu,,"00°34'36.00"" S 109°19'45.99"" T",BP
61.12.40017,Pulau Munggu'Linang,,"00°44'03.00"" S 109°39'02.00"" T",BP
61.12.40018,Pulau Nyamuk,,"00°10'03.20"" S 109°08'18.77"" T",TBP
61.12.40019,Pulau Ola-Ola,,"00°27'48.69"" S 109°21'56.14"" T",
61.12.40020,Pulau Padangtikar,,"00°48'37.00"" S 109°29'35.00"" T",BP
61.12.40021,Pulau Pakawal,,"00°40'01.99"" S 109°30'20.99"" T",TBP
