K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Pasir Nauli,,"Bergabung dg Desa Muara Siagian dan Purba Tua MT, Perda No.
5/2008"
,,,,,,Sidadi Jae,,"Bergabung dg Desa Sidadi Hutaimbaru, Perda No. 5/2008"
,,,,,,Purba Tua MT,,"Bergabung dg Desa Muara Siagian dan Desa Pasir Nauli, Perda No.
5/2008"
,,,,,,Pangaribuan,,Menjadi wil Kec. Angkola Muara Tais sesuai Perda No. 1/2017
,,,,,,Bonan Dolok,,"Bergabung dg Desa Simaninggir MT, Perda No. 5/2008"
,,,,,,Simaninggir MT,,"Bergabung dg Desa Simaninggir MT, Perda No. 5/2008"
,,,,,,"Gunung Tua
Panindoan",,"Bergabung dg Desa Gunung Tua Panindoan dan Desa Aek Lancat,
Perda No. 5/2008"
,,,,,,Aek Lancat,,"Bergabung dg Desa Aek Lancat, Perda No. 5/2008"
12.03.07.2045,,,,,,9 Sibulele Muara,,"Penggabungan Desa Sibulele dan Desa Muara Siregar, Perda No.
5/2008, Berdasarkan Perda Kabupaten Tapanuli Selatan No.1 Tahun
2016"
,,,,,,Muara Siregar,,"Bergabung dg Desa Sibulele, Perda No. 5/2008"
12.03.07.2047,,,,,,10 Bargot Topong,,"Penggabungan Desa Bargot Topong dan Desa Tor Manyomba, Perda
No. 5/2008"
,,,,,,Tor Mayomba,,"bergabung dg Desa Bargot Topong, Perda No. 5/2008"
,,,,,,Sijungkit Dolok,,"Bergabung dg Desa Sijungkit Lombang, Desa Purba Tua Sigalangan,
Desa Siture, Perda No. 5/2008"
,,,,,,Sijungkit Lombang,,"Bergabung dg Desa Sijungkit Dolok, Purba Tua Sigalangan, dan Desa
Siture, Perda No. 5/2008"
,,,,,,"Purba Tua
Sigalangan",,"Bergabung dg Desa Sijungkit Dolok, Sijungkit Lombang, dan Desa
Siture, Perda No. 5/2008"
,,,,,,Siture,,"Bergabung dg Desa Sijungkit Dolok, Sijungkit Lombang, dan Desa
Purba Tua Sigalangan, Perda No. 5/2008"
12.03.07.2053,,,,,,11 Sigulang Losung,,
,,,,,,Batu Raja,,"Bergabung dg Desa Hurase dan Desa Huta Baru, Perda No. 5/2008"
12.03.07.2055,,,,,,12 Hurase,,"Penggabungan Desa Hurare, Batu Raja dan Desa Huta Baru, Perda
No. 5/2008"
,,,,,,Huta Baru,,"Bergabung dg Desa Batu Raja dan Desa Hurase, Perda No. 5/2008"
12.03.07.2057,,,,,,13 Sorimadingin PP,,Berdasarkan Perda Kabupaten Tapanuli Selatan No.1 Tahun 2016
12.03.07.2058,,,,,,14 Huta Padang,,
,,,,,Huta Tonga,,,Menjadi wil Kec. Angkola Muara Tais sesuai Perda No. 1/2017
12.03.07.1060,,,,,2Pintu Padang I,,,"Penggabungan Desa Pintu Padang I dan Desa Pintu Padang IV, Perda
No. 5/2008, Perbaikan nama sesuai Perda 1/2016 dan BA No.
2826.a/BP/2017 tgl 30 Okt s/d 1 Nov 2017"
12.03.07.1061,,,,,3Pintu Padang II,,,"Penggabungan Desa Pintu padang II dan Desa Pintu Padang III, Perda
No. 5/2008, Perbaikan nama sesuai Perda 1/2016 dan BA No.
2826.a/BP/2017 tgl 30 Okt s/d 1 Nov 2017"
12.03.07.2062,,,,,,15 Tahalak Ujung Gading,,"Penggabungan Desa Tahalak dan Desa Ujung Gading, Perda No.
5/2008, Perbaikan nama sesuai Perda 1/2016 dan BA No.
2826.a/BP/2017 tgl 30 Okt s/d 1 Nov 2017"
12.03.07.2063,,,,,,16 Sidadi II,,"Penggabungan Desa Sidadi Hutaimbaru dan Desa Sidadi Jae, Perda
No. 5/2008"
,,,,,,Sori Manaon,,Menjadi wil Kec. Angkola Muara Tais sesuai Perda No. 1/2017
,,,,,,,,
