K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.05.03.2005,,,,,,4 Beringin,,
71.05.03.2006,,,,,,5 Powalutan,,
,,,,,,Picuan,,"Menjadi wil Kec. Motoling Timur, Perda No. 16/2007"
71.05.03.2008,,,,,,6 Lompad,,
71.05.03.2009,,,,,,7 Lompad Baru,,
71.05.03.2010,,,,,,8 Pontak,,
,,,,,,Picuan Satu,,"Perda No. 11/2006, Menjadi wil Kec. Motoling Timur, Perda No. 16/2007"
71.05.03.2012,,,,,,9 Poopo Utara,,Perda No. 11/2006
71.05.03.2013,,,,,,10 Poopo Barat,,Perda No. 11/2006
71.05.03.2014,,,,,,11 Pontak Satu,,
71.05.03.2015,,,,,,12 Mopolo Esa,,Pemekaran Desa Mapolo Perda No 01/2010
,,,,Belang,,,,"Menjadi wil. Kab. Minahasa Tenggara, UU No. 9/2007"
,,,,,,Ratatotok I,,Menjadi wil. Kec. Ratatotok
,,,,,,Ratatotok II,,Menjadi wil. Kec. Ratatotok
,,,,,,Ratatotok Selatan,,Menjadi wil. Kec. Ratatotok
,,,,,,Ratatotok Timur,,Menjadi wil. Kec. Ratatotok
,,,,,,Basaan,,Menjadi wil. Kec. Ratatotok
,,,,,,Basaan I,,Menjadi wil. Kec. Ratatotok
,,,,,,Morea,,Menjadi wil. Kec. Ratatotok
,,,,,,Morea I,,Menjadi wil. Kec. Ratatotok
,,,,,,Soyoan,,Menjadi wil. Kec. Ratatotok
,,,,,,Mangkit,,
,,,,,,Borgo,,
,,,,,,Belang,,
,,,,,,Buku,,
,,,,,,Beringin,,
,,,,,,Tababo,,
,,,,,,Watuliney,,
,,,,,,Molompar,,
,,,,,,Minanga,,"Menjadi wil. Kec . Pusomaen, Perda No. 18/2005"
,,,,,,Minanga I,,"Menjadi wil. Kec . Pusomaen, Perda No. 18/2005"
,,,,,,Makalu,,"Menjadi wil. Kec . Pusomaen, Perda No. 18/2005"
,,,,,,Tatengesan,,"Menjadi wil. Kec . Pusomaen, Perda No. 18/2005"
,,,,,,Tumbak,,"Menjadi wil. Kec . Pusomaen, Perda No. 18/2005"
,,,,,,Bentenan,,"Menjadi wil. Kec . Pusomaen, Perda No. 18/2005"
,,,,,,Wiau,,"Menjadi wil. Kec . Pusomaen, Perda No. 18/2005"
,,,,,,Buku Utara,,Perda No. 12/2006
,,,,,,Buku Selatan,,Perda No. 12/2006
,,,,Tombatu,,,,"Menjadi wil. Kab. Minahasa Tenggara, UU No. 9/2007"
,,,,,,Molompar I,,
,,,,,,,,
