K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.05.09.2011,,,,,,11 Pasi Pinang,,
11.05.09.2012,,,,,,12 Pasi Mesjid,,
11.05.09.2013,,,,,,13 Meureubo,,
11.05.09.2014,,,,,,14 Langung,,
11.05.09.2015,,,,,,15 Gunong Kleng,,
11.05.09.2016,,,,,,16 Ujong Drien,,
11.05.09.2017,,,,,,17 Peunaga Rayeuk,,
11.05.09.2018,,,,,,18 Peunaga Pasi,,
11.05.09.2019,,,,,,19 Peunaga Cut Ujong,,
11.05.09.2020,,,,,,20 Reudeup,,
11.05.09.2021,,,,,,21 Balee,,
11.05.09.2022,,,,,,22 Paya Peunaga,,
11.05.09.2023,,,,,,23 Ujong Tanjong,,"Perbaikan nama desa semula Ujong Tanjung menjadi Ujong Tanjong,
sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.09.2024,,,,,,24 Pucok Reudeup,,
11.05.09.2025,,,,,,25 Sumber Batu,,
11.05.09.2026,,,,,,26 Bukit Jaya,,"Perbaikan nama desa semula Bakit Jaya menjadi Bukit Jaya, sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.10,,,,10Woyla Barat,-,24,,
11.05.10.2001,,,,,,1 Blang Luah LM,,
11.05.10.2002,,,,,,2 Cot Rambong,,
11.05.10.2003,,,,,,3 Lhok Malee,,
11.05.10.2004,,,,,,4 Pasi Malee,,
11.05.10.2005,,,,,,5 Napai,,
11.05.10.2006,,,,,,6 Blang Cot Mameh,,
11.05.10.2007,,,,,,7 Blang Cot Rubek,,
11.05.10.2008,,,,,,8 Alue Leuhob,,"Perbaikan nama desa semula Alue Leuhop menjadi Alue Leuhob,
sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.10.2009,,,,,,9 Leubok Pasi Ara,,"perbaikan nama dari Lubuk Pasi Ara menjadi Leubok Pasi Ara, surat
Bupati Aceh Barat No 140/456/I/2020 tgl 12 Agustus 2020,Surat
Sesditjen Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.05.10.2010,,,,,,10 Ulee Pasi Ara,,"Perbaikan nama desa semula Ulei Pasi Ara menjadi Ulee Pasi Ara,
sesuai:
Qanun No. 5 Tahun 2015; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.05.10.2011,,,,,,11 Cot Lagan LM,,
11.05.10.2012,,,,,,12 Lueng Baro,,
11.05.10.2013,,,,,,13 Kulam Kaju,,
,,,,,,,,
