K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.08.27,,,,27Silou Kahean,-,16,,
12.08.27.2001,,,,,,1 Simanabun,,
12.08.27.2002,,,,,,2 Pardomuan Tongah,,
12.08.27.2003,,,,,,3 Nagori Dolok,,"Perbaikan nama desa semula Negeri Dolok menjadi Nagori Dolok
sesuai Surat Sekda Kab. Deli Serdang No. 138/2885 tgl 19 Agustus
2022."
12.08.27.2004,,,,,,4 Bandar Maruhur,,
12.08.27.2005,,,,,,5 Silou Dunia,,
12.08.27.2006,,,,,,6 Dolok Marawa,,
12.08.27.2007,,,,,,7 Mariah Buttu,,"Perbaikan nama desa semula Maria Buttu menjadi Mariah Buttu sesuai
Surat Pernyataan Bup. Simalungun No. 146/17510/1.1.1/2022 tgl 21
September 2022."
12.08.27.2008,,,,,,8 Dolok Saribu Bangun,,
12.08.27.2009,,,,,,9 Bandar Nagori,,
12.08.27.2010,,,,,,10 Silou Paribuan,,
12.08.27.2011,,,,,,11 Buttu Bayu,,
12.08.27.2012,,,,,,12 Nagori Tani,,
12.08.27.2013,,,,,,13 Bah Sarimah,,
12.08.27.2014,,,,,,14 Damaritang,,
12.08.27.2015,,,,,,15 Sinasih,,
12.08.27.2016,,,,,,16 Pardomuan Bandar,,"Perda 2/2012, Pemekaran sebagian dari wil. Pardomuan Tongah"
12.08.28,,,,28Tapian Dolok,1,10,,
12.08.28.2001,,,,,,1 Batu Silangit,,
12.08.28.2002,,,,,,2 Dolok Maraja,,
12.08.28.2003,,,,,,3 Dolok Ulu,,
12.08.28.2004,,,,,,4 Nagur Usang,,
12.08.28.2005,,,,,,5 Dolok Kahean,,
12.08.28.2006,,,,,,6 Naga Dolok,,
12.08.28.2007,,,,,,7 Purbasari,,
12.08.28.2008,,,,,,"8 Pematang Dolok
Kahean",,
12.08.28.1009,,,,,1Sinaksak,,,
12.08.28.2010,,,,,,9 Negeri Bayu Muslimin,,"Perda 2/2012, Pemekaran sebagian dari wil. Naga Dolok.
Perbaikan nama desa semula Negri Bayu Muslimin menjadi Negeri
Bayu Muslimin sesuai Surat Sekda Kab. Deli Serdang No. 138/2885 tgl
19 Agustus 2022."
12.08.28.2011,,,,,,10 Dolok Simbolon,,"Perda 2/2012, Pemekaran sebagian dari wil. Dolok Maraja"
12.08.29,,,,29Raya,5,12,,
12.08.29.1001,,,,,1Merek Raya,,,Peningkatan status menjadi Kelurahan Perda 3/2012
12.08.29.1002,,,,,2Dalig Raya,,,Peningkatan status menjadi Kelurahan Perda 3/2012
,,,,,,Dolog Huluan,,"Menjadi wil Kec.Dolog Masagal, Perda No.3/2017"
12.08.29.2004,,,,,,1 Raya Bayu,,
,,,,,,,,
