Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53.15.40159,Pulau Sarai,,"08°37'49.00"" S 119°36'58.00"" T",TBP
53.15.40160,Pulau Sarang,,"08°42'06.99"" S 119°31'31.00"" T",TBP
53.15.40161,Pulau Sarii,,"08°22'09.00"" S 120°04'49.00"" T",TBP
53.15.40162,Pulau Sarmolo,,"08°38'42.88"" S 119°48'09.95"" T",TBP
53.15.40163,Pulau Sarukku,,"08°45'46.10"" S 119°36'42.19"" T",
53.15.40164,Pulau Satonda,,"08°31'19.99"" S 119°44'10.00"" T",TBP
53.15.40165,Pulau Sature,,"08°29'19.00"" S 119°50'47.00"" T",TBP
53.15.40166,Pulau Sature Kecil,,"08°29'17.99"" S 119°50'26.99"" T",TBP
53.15.40167,Pulau Sebabi,,"08°21'41.00"" S 120°01'25.00"" T",TBP
53.15.40168,Pulau Sebayor Besar,,"08°30'06.99"" S 119°43'16.00"" T",TBP
53.15.40169,Pulau Sebayor Kecil,,"08°30'49.00"" S 119°42'07.99"" T",TBP
53.15.40170,Pulau Sejambi,,"08°36'02.00"" S 119°42'20.00"" T",TBP
53.15.40171,Pulau Sejambi Dikki,,"08°35'51.91"" S 119°42'34.69"" T",
53.15.40172,Pulau Sendol,,"08°46'56.39"" S 119°48'43.71"" T",TBP
53.15.40173,Pulau Sendong,,"08°41'42.00"" S 119°45'13.00"" T",TBP
53.15.40174,Pulau Sendong Koe,,"08°45'41.14"" S 119°47'59.16"" T",
53.15.40175,Pulau Sendongmese,,"08°45'53.51"" S 119°47'58.98"" T",
53.15.40176,Pulau Seraya Besar,,"08°23'17.99"" S 119°51'22.00"" T",BP
53.15.40177,Pulau Seraya Kecil,,"08°24'50.00"" S 119°52'14.00"" T",BP
53.15.40178,Pulau Siaba Besar,,"08°32'40.02"" S 119°39'15.67"" T",TBP
53.15.40179,Pulau Siaba Kecil,,"08°32'28.00"" S 119°38'33.00"" T",TBP
53.15.40180,Pulau Sidoi,,"08°40'18.36"" S 119°41'26.14"" T",
53.15.40181,Pulau Songko,,"08°39'58.00"" S 119°32'04.99"" T",TBP
53.15.40182,Pulau Suleman,,"08°30'56.00"" S 119°43'39.00"" T",TBP
53.15.40183,Pulau Suleman Kecil,,"08°30'42.00"" S 119°43'50.00"" T",TBP
53.15.40184,Pulau Sumangga,,"08°35'49.99"" S 119°41'57.99"" T",TBP
53.15.40185,Pulau Tala,,"08°45'18.00"" S 119°25'32.00"" T",TBP
53.15.40186,Pulau Tanjung,,"08°47'28.00"" S 119°38'47.00"" T",TBP
53.15.40187,Pulau Tanjungbungamanis,,"08°25'54.35"" S 119°51'22.79"" T",
53.15.40188,Pulau Tatawa,,"08°30'51.00"" S 119°38'17.99"" T",TBP
53.15.40189,Pulau Tatawa Kecil,,"08°31'49.86"" S 119°37'40.03"" T",
53.15.40190,Pulau Tatobo Basar,,"08°20'20.00"" S 120°07'16.00"" T",TBP
53.15.40191,Pulau Tatobo Diki,,"08°20'17.99"" S 120°07'04.00"" T",TBP
53.15.40192,Pulau Telok Penu,,"08°44'58.74"" S 119°22'02.93"" T",
53.15.40193,Pulau Tembang,,"08°27'40.00"" S 119°52'49.00"" T",TBP
53.15.40194,Pulau Tepulimabole,,"08°39'01.00"" S 119°34'14.05"" T",
53.15.40195,Pulau Tikus,,"08°40'05.99"" S 119°46'50.99"" T",TBP
53.15.40196,Pulau Toro Kuing,,"08°45'07.02"" S 119°26'25.44"" T",
53.15.40197,Pulau Toroh Lohokima,,"08°40'26.69"" S 119°41'25.55"" T",
53.15.40198,Pulau Torong Kui Kide,,"08°44'38.87"" S 119°22'29.59"" T",
