Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
73.10.40024,Pulau Gondongbali,,"04°43'00.99"" S 119°03'46.00"" T",BP
73.10.40025,Pulau Gusungbira,,"06°52'54.92"" S 119°08'11.17"" T",TBP
73.10.40026,Pulau Gusunglilikang,,"06°47'34.00"" S 119°09'50.00"" T",TBP
73.10.40027,Pulau Gusungtinggi,,"04°40'28.89"" S 119°30'14.41"" T",BP
73.10.40028,Pulau Jailamu,,"06°33'18.00"" S 118°47'43.00"" T",TBP
73.10.40029,Pulau Jangangjangangang,,"04°33'29.00"" S 119°13'23.00"" T",TBP
73.10.40030,Pulau Kalukalukuang,,"05°11'48.69"" S 117°40'04.12"" T",BP
73.10.40031,Pulau Kapoposang,,"04°41'53.99"" S 118°57'31.00"" T",BP
73.10.40032,Pulau Kapoposangbali,,"07°29'58.39"" S 117°11'01.96"" T",BP
73.10.40033,Pulau Karangan Barat Pelokan,,"07°11'22.49"" S 118°22'56.50"" T",
73.10.40034,Pulau Karangan Cina,,"07°29'36.69"" S 117°10'19.46"" T",
73.10.40035,Pulau Karangan Kondo,,"07°23'17.83"" S 117°48'14.64"" T",
73.10.40036,Pulau Karangan Sailus Kecil,,"07°35'14.92"" S 117°27'29.13"" T",
73.10.40037,Pulau Karangan Sapinggang,,"07°27'08.98"" S 117°52'38.44"" T",
73.10.40038,Pulau Karangan Sapiri,,"07°26'25.00"" S 117°51'54.42"" T",
73.10.40039,Pulau Karangan Satunggul Barat,,"07°32'25.97"" S 117°58'04.71"" T",
73.10.40040,Pulau Karangan Satunggul Besar,,"07°32'09.68"" S 117°59'01.02"" T",
73.10.40041,Pulau Karangan Satunggul Kecil,,"07°31'55.89"" S 117°59'13.17"" T",
73.10.40042,Pulau Karangan Satunggul Timur,,"07°32'07.42"" S 117°59'20.23"" T",
73.10.40043,Pulau Karangan Satunggul Utara,,"07°31'49.19"" S 117°58'58.55"" T",
73.10.40044,Pulau Karangan Togo-Togoah Marabatuang,,"07°28'32.55"" S 117°28'55.93"" T",
73.10.40045,Pulau Karangan Ujung Marabatuang,,"07°29'56.09"" S 117°29'03.96"" T",
73.10.40046,Pulau Karangan Utara Pelokan,,"07°11'07.90"" S 118°23'22.22"" T",
73.10.40047,Pulau Karangansatanger,,"07°31'48.75"" S 117°16'30.09"" T",TBP
73.10.40048,Pulau Karanrang,,"04°51'24.00"" S 119°23'04.99"" T",BP
73.10.40049,Pulau Kawassang,,"07°26'02.00"" S 117°47'31.99"" T",BP
73.10.40050,Pulau Kembanglemari,,"07°03'55.00"" S 117°59'38.00"" T",BP
73.10.40051,Pulau Kulambing,,"04°47'10.95"" S 119°25'54.17"" T",BP
73.10.40052,Pulau Laiya,,"04°49'13.00"" S 119°25'10.99"" T",TBP
73.10.40053,Pulau Laiya,,"06°45'39.96"" S 118°58'19.72"" T",BP
73.10.40054,Pulau Lamputang,,"04°50'44.00"" S 119°20'35.00"" T",BP
73.10.40055,Pulau Lamuruang,,"07°18'13.00"" S 118°06'31.00"" T",TBP
73.10.40056,Pulau Langkadea,,"04°55'31.00"" S 119°23'53.00"" T",TBP
73.10.40057,Pulau Lilikang,,"06°47'50.57"" S 119°10'03.01"" T",BP
73.10.40058,Pulau Longkoitang,,"06°41'24.00"" S 118°16'34.00"" T",BP
73.10.40059,Pulau Makarangana,,"06°42'50.00"" S 118°57'11.00"" T",BP
73.10.40060,Pulau Makaranganang,,"07°24'09.00"" S 117°35'21.99"" T",BP
73.10.40061,Pulau Manukang,,"06°55'48.40"" S 118°51'28.43"" T",TBP
73.10.40062,Pulau Marabatuang,,"07°29'17.52"" S 117°28'40.60"" T",BP
73.10.40063,Pulau Marasende,,"05°07'23.00"" S 118°08'56.00"" T",BP
