Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
13.09.40059,Pulau Pubagguuat,,"02°22'17.00"" S 099°44'44.99"" T",TBP
13.09.40060,Pulau Putoutougat,,"02°00'42.99"" S 099°33'42.00"" T",TBP
13.09.40061,Pulau Raggi,,"02°49'58.90"" S 100°10'37.78"" T",TBP
13.09.40062,Pulau Raggi,,"03°10'34.63"" S 100°24'41.86"" T",TBP
13.09.40063,Pulau Rangehrangerak,,"01°22'53.51"" S 099°06'46.21"" T",TBP
13.09.40064,Pulau Rarabugei,,"03°10'41.31"" S 100°24'20.43"" T",TBP
13.09.40065,Pulau Rausabeu,,"01°57'56.01"" S 099°34'09.09"" T",TBP
13.09.40066,Pulau Rausimaipok,,"01°57'53.28"" S 099°34'12.19"" T",TBP
13.09.40067,Pulau Rausitkalaut,,"01°57'52.99"" S 099°34'15.03"" T",TBP
13.09.40068,Pulau Sanding,,"03°34'05.99"" S 100°46'57.00"" T",TBP
13.09.40069,Pulau Siamila,,"03°13'48.85"" S 100°29'27.51"" T",TBP
13.09.40070,Pulau Siatanusa,,"03°13'00.99"" S 100°29'03.00"" T",TBP
13.09.40071,Pulau Siatjak Bulat Sigoiso,,"02°38'02.75"" S 099°58'39.00"" T",TBP
13.09.40072,Pulau Siatjak Sabeu,,"02°37'38.83"" S 099°58'29.30"" T",TBP
13.09.40073,Pulau Siatjak Sigoiso,,"02°37'38.55"" S 099°58'33.07"" T",TBP
13.09.40074,Pulau Sibarubaru,,"03°17'20.00"" S 100°20'30.00"" T",TBP (PPKT)
13.09.40075,Pulau Siberut,,"01°20'26.00"" S 098°54'59.00"" T",BP
13.09.40076,Pulau Sibigeu,,"03°03'57.23"" S 100°11'08.00"" T",TBP
13.09.40077,Pulau Sibitti,,"01°40'35.90"" S 099°17'20.37"" T",TBP
13.09.40078,Pulau Sibokoik,,"01°41'54.48"" S 099°14'53.71"" T",
13.09.40079,Pulau Siburu,,"01°58'59.00"" S 099°35'30.00"" T",TBP
13.09.40080,Pulau Sigogoa,,"02°36'00.37"" S 099°58'18.31"" T",TBP
13.09.40081,Pulau Sigulagula,,"03°12'26.29"" S 100°30'40.13"" T",TBP
13.09.40082,Pulau Sikatsila,,"03°09'25.57"" S 100°26'27.60"" T",TBP
13.09.40083,Pulau Silabulabu Sabeu,,"02°45'04.42"" S 099°59'05.91"" T",TBP
13.09.40084,Pulau Silabulabu Sigoiso,,"02°45'24.00"" S 099°59'25.00"" T",TBP
13.09.40085,Pulau Siloina,,"01°46'48.92"" S 099°17'45.12"" T",BP
13.09.40086,Pulau Siloina Sabeu,,"03°13'18.27"" S 100°21'03.24"" T",
13.09.40087,Pulau Simaileppet,,"01°33'43.83"" S 099°12'07.16"" T",TBP
13.09.40088,Pulau Simakakkang,,"01°59'28.64"" S 099°34'18.79"" T",BP
13.09.40089,Pulau Simaleguk Sabeu,,"03°12'29.00"" S 100°24'05.00"" T",TBP
13.09.40090,Pulau Simaleguk Sigoiso,,"03°13'36.00"" S 100°24'50.00"" T",TBP
13.09.40091,Pulau Simasaba,,"00°59'26.38"" S 098°56'49.22"" T",
13.09.40092,Pulau Simasingitngit,,"02°58'58.40"" S 100°25'27.24"" T",TBP
13.09.40093,Pulau Simasit,,"00°57'09.74"" S 098°57'19.02"" T",TBP
13.09.40094,Pulau Simungguk,,"03°15'56.99"" S 100°34'14.99"" T",TBP
13.09.40095,Pulau Siniai,,"02°46'51.19"" S 099°58'51.60"" T",BP
13.09.40096,Pulau Siniuiui,,"02°36'12.47"" S 099°58'49.21"" T",
13.09.40097,Pulau Siopa Sabeu,,"02°52'41.00"" S 100°10'00.00"" T",TBP
13.09.40098,Pulau Siopa Sigoiso,,"02°53'22.99"" S 100°10'44.00"" T",TBP
