NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,33.10,10 KAB. KLATEN,Klaten,,,26,10,391,701,1.277.455,"Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,33.10.01,1 Prambanan,,,,,,16,,,
,33.10.02,2 Gantiwarno,,,,,,16,,,
,33.10.03,3 Wedi,,,,,,19,,,
,33.10.04,4 Bayat,,,,,,18,,,
,33.10.05,5 Cawas,,,,,,20,,,
,33.10.06,6 Trucuk,,,,,,18,,,
,33.10.07,7 Kebonarum,,,,,,7,,,
,33.10.08,8 Jogonalan,,,,,,18,,,
,33.10.09,9 Manisrenggo,,,,,,16,,,
,33.10.10,10 Karangnongko,,,,,,14,,,
,33.10.11,11 Ceper,,,,,,18,,,
,33.10.12,12 Pedan,,,,,,14,,,
,33.10.13,13 Karangdowo,,,,,,19,,,
,33.10.14,14 Juwiring,,,,,,19,,,
,33.10.15,15 Wonosari,,,,,,18,,,
,33.10.16,16 Delanggu,,,,,,16,,,
,33.10.17,17 Polanharjo,,,,,,18,,,
,33.10.18,18 Karanganom,,,,,,19,,,
,33.10.19,19 Tulung,,,,,,18,,,
,33.10.20,20 Jatinom,,,,,1,17,,,
,33.10.21,21 Kemalang,,,,,,13,,,
,33.10.22,22 Ngawen,,,,,,13,,,
,33.10.23,23 Kalikotes,,,,,,7,,,
,33.10.24,24 Klaten Utara,,,,,2,6,,,
,33.10.25,25 Klaten Tengah,,,,,6,3,,,
,33.10.26,26 Klaten Selatan,,,,,1,11,,,
,33.11,11 KAB. SUKOHARJO,Sukoharjo,,,12,17,150,494,899.407,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,33.11.01,1 Weru,,,,,,13,,,
,33.11.02,2 Bulu,,,,,,12,,,
,33.11.03,3 Tawangsari,,,,,,12,,,
,33.11.04,4 Sukoharjo,,,,,14,,,,
,33.11.05,5 Nguter,,,,,,16,,,
