K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64,KALIMANTAN TIMUR,,,,,,,
64.11,KAB. MAHAKAM ULU,,,5,0,50,"18.427,794","UU No. 2 Tahun 2013.
Luas Wilayah Indikatif, PGGB sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
64.11.01,,,,1Long Bagun,-,11,,"Semula wil Kab. Kutai Barat, sesuai UU No. 2/2013"
64.11.01.2001,,,,,,1 Long Hurai,,
64.11.01.2002,,,,,,2 Long Melaham,,
64.11.01.2003,,,,,,3 Memahak Besar,,
64.11.01.2004,,,,,,4 Memahak Ulu,,
64.11.01.2005,,,,,,5 Batu Majang,,
64.11.01.2006,,,,,,6 Ujoh Bilang,,
64.11.01.2007,,,,,,7 Long Bagun Ilir,,
64.11.01.2008,,,,,,8 Long Bagun Ulu,,
64.11.01.2009,,,,,,9 Batoq Kelo,,
64.11.01.2010,,,,,,10 Long Merah,,
64.11.01.2011,,,,,,11 Rukun Damai,,
64.11.02,,,,2Long Hubung,-,11,,"Semula wil Kab. Kutai Barat, sesuai UU No. 2/2013"
64.11.02.2001,,,,,,1 Long Hubung,,
64.11.02.2002,,,,,,2 Memahak Teboq,,
64.11.02.2003,,,,,,3 Lutan,,
64.11.02.2004,,,,,,4 Matalibaq,,
64.11.02.2005,,,,,,5 Datah Bilang Ilir,,
64.11.02.2006,,,,,,6 Datah Bilang Ulu,,
64.11.02.2007,,,,,,7 Tri Pariq Makmur,,
64.11.02.2008,,,,,,8 Wana Pariq,,
64.11.02.2009,,,,,,9 Datah Bilang Baru,,
64.11.02.2010,,,,,,10 Sirau,,
64.11.02.2011,,,,,,11 Long Hubung Ulu,,"Pemekaran sebagian wil Desa Long Hubung yang semula wil Kab.
Kutai Barat Perda No. 23/2010"
64.11.03,,,,3Laham,-,5,,"Semula wil Kab. Kutai Barat, sesuai UU No. 2/2013"
64.11.03.2001,,,,,,1 Laham,,
64.11.03.2002,,,,,,2 Long Gelawang,,
64.11.03.2003,,,,,,3 Muara Ratah,,
64.11.03.2004,,,,,,4 Danum Paroy,,
64.11.03.2005,,,,,,5 Nyaribungan,,
64.11.04,,,,4Long Apari,-,10,,"Semula wil Kab. Kutai Barat, sesuai UU No. 2/2013"
64.11.04.2001,,,,,,1 Long Penaneh I,,
64.11.04.2002,,,,,,2 Long Kerioq,,
,,,,,,,,
