K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17,BENGKULU,,,,,,,
17.07,KAB. LEBONG,,,12,11,93,"1.666,621","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
17.07.01,,,,1Lebong Utara,2,10,,
,,,,,,Bentangur,,"Berubah nama Desa Tangua Perda No. 9/2008, Menjadi wil Kec. Uram
Jaya Perda No. 11/2008"
17.07.01.2002,,,,,,1 Gandung,,Berubah nama Desa Kampung Gandung Perda No. 9/2008
,,,,,,Dusun Muara Aman,,"Berubah nama Desa Dusun Muara Aman Perda No. 9/2008, Menjadi
Kel Amen wil Kec. Amen Perda No. 11/2008"
17.07.01.1004,,,,,1Kampung Jawa,,,Perda 11/2008
17.07.01.2005,,,,,,2 Tunggang,,
17.07.01.1006,,,,,2Pasar Muara Aman,,,
,,,,,,Pangkalan,,"Menjadi wil. Kec. Uram Jaya, Perda No. 11/2008"
17.07.01.2007,,,,,,3 Talang Ulu,,
,,,,,,Sukau Mergo,,"Menjadi wil. Kec. Amen, Perda No. 11/2008"
,,,,,,Pyang Mbik,,"Menjadi wil. Kec. Amen, Perda No. 11/2008"
,,,,,,Muara Ketayu,,"Berubah nama Desa Muara Ketayu Perda No. 9/2008, Menjadi Desa
Nangai Tayau wil Kec. Amen Perda No. 11/2008"
,,,,,,Garut,,"Menjadi wil. Kec. Amen, Perda No. 11/2008"
,,,,,,Talang Bunut,,"Menjadi wil. Kec. Amen, Perda No. 11/2008"
,,,,,,Sukau Rajo,,"Menjadi wil. Kec. Amen, Perda No. 11/2008"
17.07.01.2014,,,,,,4 Nangai Amen,,"Perubahan nama Desa Lebong Donok, Perda No. 9/2008"
,,,,,,Embong Uram,,"Berubah nama menjadi Desa Embong Perda No. 9/2008, Menjadi wil
Kec. Uram Jaya Perda No. 11/2008"
17.07.01.2016,,,,,,5 Lebong Tambang,,
,,,,,,Kota Baru,,"Menjadi wil. Kec. Uram Jaya, Perda No. 11/2008"
,,,,,,Lemeu,,"Menjadi wil. Kec. Uram Jaya, Perda No. 11/2008"
,,,,,,Kota Agung,,"Menjadi wil. Kec. Uram Jaya, Perda No. 11/2008"
,,,,,,Tambang Saweak,,"Menjadi wil. Kec. Pinang Belapis, Perda No. 11/2008"
,,,,,,Air Kopras,,"Menjadi wil. Kec. Pinang Belapis, Perda No. 11/2008"
17.07.01.2022,,,,,,6 Ladang Palembang,,
17.07.01.2023,,,,,,7 Kampung Dalam,,"Perubahan nama Desa Kampung Jawa Dalam, Perda No. 11/2008"
17.07.01.2024,,,,,,"8 Kampung Muara
Aman",,
,,,,,,Ketenong I (satu),,"Menjadi wil. Kec. Pinang Belapis, Perda No. 11/2008"
,,,,,,Ketenong II (dua),,"Menjadi wil. Kec. Pinang Belapis, Perda No. 11/2008"
,,,,,,Sebelat,,"Menjadi wil. Kec. Pinang Belapis, Perda No. 11/2008"
17.07.01.2028,,,,,,9 Lokasari,,
,,,,,,Ketenong Jaya,,"Menjadi wil. Kec. Pinang Belapis, Perda No. 11/2008"
,,,,,,Tangua,,"Menjadi wil. Kec. Uram Jaya, Perda No. 11/2008"
,,,,,,,,
