K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11,ACEH,,,,,,,UU. No. 11 Tahun 2006
11.16,KAB. ACEH TAMIANG,,,12,0,216,"2.187,657","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
11.16.01,,,,1Manyak Payed,-,36,,
11.16.01.2001,,,,,,1 Simpang Lhee,,
11.16.01.2002,,,,,,2 Buket Panyang Sa,,
11.16.01.2003,,,,,,3 Buket Panyang Dua,,
11.16.01.2004,,,,,,4 Seuneubok Baru,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.16.01.2005,,,,,,5 Sampaimah,,
11.16.01.2006,,,,,,6 Krueng Sikajang,,
11.16.01.2007,,,,,,7 Seuneubok Punti,,
11.16.01.2008,,,,,,8 Mesjid,,
11.16.01.2009,,,,,,9 Paya Ketenggar,,
11.16.01.2010,,,,,,10 Pahlawan,,
11.16.01.2011,,,,,,11 Matang Ara Aceh,,
11.16.01.2012,,,,,,12 Ie Bintah,,
11.16.01.2013,,,,,,13 Geudham,,
11.16.01.2014,,,,,,14 Geulanggang Merak,,
11.16.01.2015,,,,,,15 Bukit Paya,,
11.16.01.2016,,,,,,16 Dagang Setia,,
11.16.01.2017,,,,,,17 Meunasah Paya,,
11.16.01.2018,,,,,,18 Benteng Anyer,,
11.16.01.2019,,,,,,19 Tanjung Neraca,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.16.01.2020,,,,,,20 Lueng Manyo,,
11.16.01.2021,,,,,,21 Tualang Baro,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.16.01.2022,,,,,,22 Lhok Medang Ara,,
11.16.01.2023,,,,,,23 Kaseh Sayang,,
11.16.01.2024,,,,,,24 Seuneubok Pidie,,
11.16.01.2025,,,,,,25 Matang Cincin,,
11.16.01.2026,,,,,,26 Matang Ara Jawa,,
11.16.01.2027,,,,,,27 Meurandeh,,
11.16.01.2028,,,,,,28 Raja Tuha,,
,,,,,,,,
