K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.11.07.2021,,,,,,21 Cot Tunong,,
11.11.07.2022,,,,,,22 Paya Baro,,
11.11.07.2023,,,,,,23 Paloh Kaye Kunyet,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.11.07.2024,,,,,,24 Cot Jabet,,
11.11.07.2025,,,,,,25 Cot Tube,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.07.2026,,,,,,26 Pante Sikumbong,,
11.11.07.2027,,,,,,27 Blang Guron,,
11.11.07.2028,,,,,,28 Dama Kawan,,
11.11.07.2029,,,,,,29 Paya Seupat,,
11.11.07.2030,,,,,,30 Cot Rambat,,
11.11.07.2031,,,,,,31 Paya Kareung,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.07.2032,,,,,,32 Mon Jeurujak,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.11.07.2033,,,,,,33 Tanjong Raya,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.07.2034,,,,,,34 Tanjong Mesjid,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.07.2035,,,,,,35 Blang Kubu,,
11.11.07.2036,,,,,,36 Tanjong Bungong,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.11.07.2037,,,,,,37 Pulo Gisa,,
11.11.07.2038,,,,,,38 Ujong Bayu,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
,,,,,,Paloh Dama,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004."
,,,,,,Paya Rangkuluh,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004.."
,,,,,,Paloh Raya,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004."
,,,,,,Crueng Kumbang,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004."
,,,,,,Tanjong Siron,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004."
,,,,,,Balee Mee,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004."
,,,,,,Buket Dalam,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004.."
,,,,,,Parang Sikureung,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004."
,,,,,,Cot Baroh,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004."
,,,,,,Paloh Peuradi,,"Menjadi wil. Kec. Kuta Blang, Perda No. 44/2004."
