K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.20.10.2002,,,,,,2 Belotan,,
35.20.10.2003,,,,,,3 Pingkuk,,
35.20.10.2004,,,,,,4 Tanjung,,
35.20.10.2005,,,,,,5 Tegalarum,,
35.20.10.2006,,,,,,6 Bulak,,
35.20.10.2007,,,,,,7 Kinandang,,
35.20.10.2008,,,,,,8 Soco,,
35.20.10.2009,,,,,,9 Lemahbang,,
35.20.10.2010,,,,,,10 Kledokan,,
35.20.10.2011,,,,,,11 Carikan,,
35.20.10.1012,,,,,1Bendo,,,
35.20.10.2013,,,,,,12 Bulugledeg,,
35.20.10.2014,,,,,,13 Duwet,,
35.20.10.2015,,,,,,14 Setren,,
35.20.10.2016,,,,,,15 Kleco,,
35.20.11,,,,11Maospati,3,12,,
35.20.11.2001,,,,,,1 Sugihwaras,,
35.20.11.2002,,,,,,2 Tanjungsepreh,,
35.20.11.2003,,,,,,3 Gulun,,
35.20.11.2004,,,,,,4 Malang,,
35.20.11.1005,,,,,1Maospati,,,
35.20.11.2006,,,,,,5 Klagen Gambiran,,"Koreksi nama srt Pemprov Jatim No 140/9013/011/2017 tgl 12 mei
2017 dan Srt Pemdes No 146/3672/BPD tgl 21 Juni 2017"
35.20.11.2007,,,,,,6 Pandeyan,,"Koreksi Desa Pandean Surat Bupati No. 470/313/403.011/2013 Tgl. 1
Febr' 2013"
35.20.11.2008,,,,,,7 Suratmajan,,
35.20.11.2009,,,,,,8 Ronowijayan,,
35.20.11.2010,,,,,,9 Ngujung,,"Koreksi Desa Ngunjung Surat Bupati No. 470/313/403.011/2013 Tgl. 1
Febr' 2013"
35.20.11.2011,,,,,,10 Sumberejo,,
35.20.11.2012,,,,,,11 Pesu,,
35.20.11.1013,,,,,2Kraton,,,
35.20.11.1014,,,,,3Mranggen,,,
35.20.11.2015,,,,,,12 Sempol,,
35.20.12,,,,12Barat,2,12,,
35.20.12.2001,,,,,,1 Bogorejo,,
35.20.12.2002,,,,,,2 Banjarejo,,
35.20.12.2003,,,,,,3 Karangsono,,
35.20.12.2004,,,,,,4 Purwodadi,,
35.20.12.1005,,,,,1Mangge,,,
35.20.12.1006,,,,,2Tebon,,,
,,,,,,,,
