K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16,SUMATERA SELATAN,,,,,,,
16.04,KAB. LAHAT,,,24,18,360,"4.333,065","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
16.04.01,,,,1Tanjungsakti Pumu,-,14,,"Perubahan nama Kec. Tanjung Sakti, Perda No. 10/2006"
16.04.01.2001,,,,,,1 Kembang Ayun,,
16.04.01.2002,,,,,,2 Gunung Meraksa,,
16.04.01.2003,,,,,,3 Tanjung Alam,,
16.04.01.2004,,,,,,4 Batu Rancing,,
16.04.01.2005,,,,,,5 Suban,,
16.04.01.2006,,,,,,6 Genting,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.01.2007,,,,,,7 Gunung Ayu,,
16.04.01.2008,,,,,,8 Ujung Pulau,,
16.04.01.2009,,,,,,9 Muara Cawang,,
16.04.01.2010,,,,,,10 Kepala Siring,,
16.04.01.2011,,,,,,11 Simpang III Pumu,,"Perbaikan nama sesuai Surat Bup. Lahat No. 140/147/BPM
Pemdes/II/2016 hal Kode Desa Kab. Lahat tgl 11 April 2016"
16.04.01.2012,,,,,,12 Gunung Raya,,
16.04.01.2013,,,,,,13 Talang Tinggi,,
16.04.01.2014,,,,,,14 Karang Agung,,
,,,,,,Lubuk Dalam,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Lubuk Tabun,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Benteng,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Ulak Lebar,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Gunung Kerto,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Pagar Jati,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Pagar Agung,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Negeri Kaya,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Tanjung Sakti,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Penandingan,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Pajar Bulan,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Tanjung Bulan,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Masam Bulau,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Gunung Agung,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Pulau Panggung,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Gunung Kembang,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Sindang Panjang,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,,,Pulau Panas,,Menjadi wil Kec Tanjung Sakti Pumi Perda No. 10/2006
,,,,Muara Pinang,,,,"Menjadi wil. Kab. Empat Lawang, UU No. 1 / 2007"
