K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.04.10.2007,,,,,,7 Dapihe,,Perda No. 1/2006
71.04.10.2008,,,,,,8 Tuabatu Barat,,Perda No. 20/2006
71.04.10.2009,,,,,,9 Ammat Selatan,,Perda No. 20/2006
71.04.10.2010,,,,,,10 Binalang Timur,,Perda No. 20/2006
71.04.10.2011,,,,,,11 Riung Utara,,Perda No. 20/2006
71.04.11,,,,11Salibabu,-,6,,"Perub. nama Kec. Lirung Selatan, Perda No. 3/2006"
71.04.11.2001,,,,,,1 Bitunuris,,Semula wil. Kec. Lirung
71.04.11.2002,,,,,,2 Bitunuris Selatan,,Semula wil. Kec. Lirung
71.04.11.2003,,,,,,3 Salibabu,,Semula wil. Kec. Lirung
71.04.11.2004,,,,,,4 Salibabu Utara,,Semula wil. Kec. Lirung
71.04.11.2005,,,,,,5 Dalum,,Semula wil. Kec. Lirung
71.04.11.2006,,,,,,6 Balang,,Semula wil. Kec. Lirung
71.04.12,,,,12Kalongan,-,5,,Perda No. 4/2006
71.04.12.2001,,,,,,1 Kalongan,,Semula wil. Kec. Lirung
71.04.12.2002,,,,,,2 Kalongan Utara,,Semula wil. Kec. Lirung
71.04.12.2003,,,,,,3 Kalongan Selatan,,Semula wil. Kec. Lirung
71.04.12.2004,,,,,,4 Alude,,Semula wil. Kec. Lirung
71.04.12.2005,,,,,,5 Musi I,,Semula wil. Kec. Lirung
71.04.13,,,,13Miangas,-,1,,Perda No. 11/2006 (Kecamatan Khusus)
71.04.13.2001,,,,,,1 Pulau Miangas,,Semula wil. Kec. Nanusa
71.04.14,,,,14Beo Utara,2,6,,Perda No. 1/2007
71.04.14.1001,,,,,1Makatara,,,Semula wil. Kec. Beo
71.04.14.1002,,,,,2Makatara Timur,,,Semula wil. Kec. Beo
71.04.14.2003,,,,,,1 Awit,,Semula wil. Kec. Beo
71.04.14.2004,,,,,,2 Awit Selatan,,Semula wil. Kec. Beo
71.04.14.2005,,,,,,3 Rae,,Semula wil. Kec. Beo
71.04.14.2006,,,,,,4 Rae Selatan,,Semula wil. Kec. Beo
71.04.14.2007,,,,,,5 Lobbo,,Semula wil. Kec. Beo
71.04.14.2008,,,,,,6 Lobbo I,,Semula wil. Kec. Beo
71.04.15,,,,15Pulutan,-,5,,Perda No. 1/2007
71.04.15.2001,,,,,,1 Pulutan,,Semula wil. Kec. Rainis
71.04.15.2002,,,,,,2 Pulutan Utara,,Semula wil. Kec. Rainis
71.04.15.2003,,,,,,3 Pulutan Selatan,,Semula wil. Kec. Rainis
71.04.15.2004,,,,,,4 Daran,,Semula wil. Kec. Rainis
71.04.15.2005,,,,,,5 Daran Utara,,Semula wil. Kec. Rainis
71.04.16,,,,16Melonguane Timur,-,6,,Perda No. 1/2007
71.04.16.2001,,,,,,1 Tule,,Semula wil. Kec. Melonguane
71.04.16.2002,,,,,,2 Tule Tengah,,Semula wil. Kec. Melonguane
71.04.16.2003,,,,,,3 Tule Utara,,Semula wil. Kec. Melonguane
71.04.16.2004,,,,,,4 Bowombaru,,Semula wil. Kec. Melonguane
