K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.08.04.2007,,,,,,7 Jumba,,
63.08.04.2008,,,,,,8 Telaga Sari,,
63.08.04.2009,,,,,,9 Telaga Silaba,,
63.08.04.2010,,,,,,10 Banyu Hirang,,
63.08.04.2011,,,,,,11 Kayakah,,
63.08.04.2012,,,,,,12 Bajawit,,
63.08.04.2013,,,,,,13 Padang Tanggul,,
63.08.04.2014,,,,,,14 Teluk Paring,,
63.08.04.2015,,,,,,15 Rukam Hilir,,
63.08.04.2016,,,,,,16 Mamar,,
63.08.04.2017,,,,,,17 Cempaka,,
63.08.04.2018,,,,,,18 Keramat,,
63.08.04.2019,,,,,,19 Ujung Murung,,
63.08.04.2020,,,,,,20 Kota Raja,,
63.08.04.2021,,,,,,21 Pulau Tambak,,
63.08.04.2022,,,,,,22 Harusan Telaga,,
63.08.04.2023,,,,,,23 Simpang Tiga,,
63.08.04.2024,,,,,,24 Cangkering,,
63.08.04.2025,,,,,,25 Kutai Kecil,,
63.08.04.2026,,,,,,26 Teluk Sari,,
63.08.04.2027,,,,,,27 Murung Panggang,,
63.08.04.2028,,,,,,28 Telaga Hanyar,,
63.08.04.2029,,,,,,29 Rukam Hulu,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi.
Kep. Bup. Hulu Sungai Utara No. 188.45/575/KUM/2018."
63.08.04.2030,,,,,,30 Murung Sari,,
63.08.05,,,,5Amuntai Tengah,5,24,,
63.08.05.1001,,,,,1Antasari,,,
63.08.05.1002,,,,,2Murung Sari,,,
63.08.05.1003,,,,,3Kebun Sari,,,
63.08.05.1004,,,,,4Paliwara,,,
63.08.05.1005,,,,,5Sungai Malang,,,
63.08.05.2006,,,,,,1 Tapus,,
63.08.05.2007,,,,,,2 Kandang Halang,,
63.08.05.2008,,,,,,3 Pasar Senin,,
63.08.05.2009,,,,,,4 Kota Raden Hulu,,
63.08.05.2010,,,,,,5 Tangga Ulin Hilir,,
63.08.05.2011,,,,,,6 Tambalangan,,
63.08.05.2012,,,,,,7 Palampitan Hulu,,
63.08.05.2013,,,,,,8 Harus,,
,,,,,,,,
