K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.12.04.2005,,,,,,5 Kajai Selatan,,"Pemekaran sebagian wil. Nagari Kajai, sesuai:
Perda No. 17 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.12.04.2006,,,,,,6 Sungai Janiah Talu,,"Pemekaran sebagian wil. Nagari Talu, sesuai:
Perda No. 18 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.12.04.2007,,,,,,7 Tabek Sirah Talu,,"Pemekaran sebagian wil. Nagari Talu, sesuai:
Perda No. 18 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.12.05,,,,5Kinali,-,17,,
13.12.05.2001,,,,,,1 Kinali,,
13.12.05.2002,,,,,,2 Katiagan,,
13.12.05.2003,,,,,,3 Ampek Koto,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2004,,,,,,4 Ampek Koto Barat,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2005,,,,,,5 Bancah Kariang,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2006,,,,,,6 Mudiak Labuah,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2007,,,,,,7 Tandikek,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2008,,,,,,8 Langgam Sepakat,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2009,,,,,,9 Langgam Saiyo,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2010,,,,,,10 Anam Koto Selatan,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2011,,,,,,11 Sigunanti,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2012,,,,,,12 Koto Gadang Jaya,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146.1/6085/BPD tgl 9 Desember 2021."
13.12.05.2013,,,,,,13 Anam Koto Utara,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.12.05.2014,,,,,,14 Bandua Balai,,"Pemekaran sebagian wil. Nagari Kinali, sesuai:
Perda No. 15 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
,,,,,,,,
