Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
18.01,KAB. LAMPUNG SELATAN,50,,
18.01.40001,Pulau Anak Krakatau,,"06°05'52.51"" S 105°25'34.91"" T",BP
18.01.40002,Pulau Batu Perahu Sebuku,,"05°50'43.76"" S 105°31'27.37"" T",
18.01.40003,Pulau Batu Sekepol Lunik Khua,,"05°51'10.26"" S 105°41'29.86"" T",
18.01.40004,Pulau Batu Sekepol Lunik Sai,,"05°51'10.26"" S 105°41'31.16"" T",
18.01.40005,Pulau Batu Sekepol Lunik Tiga,,"05°51'10.98"" S 105°41'30.26"" T",
18.01.40006,Pulau Batu Setiga Buntut Lunik,,"05°48'48.24"" S 105°32'28.71"" T",
18.01.40007,Pulau Batugubugseng,,"05°57'24.03"" S 105°27'47.34"" T",TBP
18.01.40008,Pulau Batukauseng,,"05°57'48.77"" S 105°28'03.52"" T",BP
18.01.40009,Pulau Batumandi,,"05°52'33.91"" S 105°28'15.01"" T",TBP
18.01.40010,Pulau Batumandi Bakauheni,,"05°53'22.66"" S 105°41'47.69"" T",TBP
18.01.40011,Pulau Batumerah,,"05°58'38.56"" S 105°22'36.80"" T",TBP
18.01.40012,Pulau Batusekepel,,"05°51'09.82"" S 105°41'35.37"" T",TBP
18.01.40013,Pulau Condong Darat,,"05°33'15.51"" S 105°21'00.00"" T",BP
18.01.40014,Pulau Condong Laut,,"05°33'38.23"" S 105°20'34.65"" T",BP
18.01.40015,Pulau Dua Balak,,"05°52'19.22"" S 105°46'07.16"" T",TBP
18.01.40016,Pulau Dua Lunik,,"05°52'23.11"" S 105°46'19.67"" T",TBP
18.01.40017,Pulau Hanitu Besar,,"05°51'55.15"" S 105°30'02.77"" T",
18.01.40018,Pulau Hanitu Kecil,,"05°52'01.56"" S 105°30'04.64"" T",
18.01.40019,Pulau Kandang Balak,,"05°53'14.92"" S 105°45'35.92"" T",TBP
18.01.40020,Pulau Kandang Lunik,,"05°52'49.20"" S 105°46'14.26"" T",TBP
18.01.40021,Pulau Kelapa,,"05°52'21.63"" S 105°45'24.65"" T",TBP
18.01.40022,Pulau Krakatau,,"06°09'09.00"" S 105°26'39.37"" T",TBP
18.01.40023,Pulau Krakatau Barat,,"06°09'05.20"" S 105°25'01.87"" T",TBP
18.01.40024,Pulau Kramat,,"05°51'07.47"" S 105°46'02.19"" T",TBP
18.01.40025,Pulau Kupiah,,"05°46'48.25"" S 105°48'14.15"" T",TBP
18.01.40026,Pulau Mangkudu,,"05°51'02.99"" S 105°40'58.69"" T",TBP
18.01.40027,Pulau Mundu,,"05°40'48.69"" S 105°50'16.81"" T",TBP
18.01.40028,Pulau Panjang,,"06°05'28.78"" S 105°27'28.11"" T",TBP
18.01.40029,Pulau Panjukit,,"05°53'06.59"" S 105°46'16.43"" T",TBP
18.01.40030,Pulau Panjurit,,"05°53'08.84"" S 105°47'03.18"" T",TBP
18.01.40031,Pulau Rimau Balak,,"05°51'22.00"" S 105°47'06.33"" T",TBP
18.01.40032,Pulau Rimau Lunik,,"05°50'43.76"" S 105°47'39.40"" T",TBP
18.01.40033,Pulau Sebesi,,"05°56'48.01"" S 105°29'15.82"" T",TBP
18.01.40034,Pulau Sebuku,,"05°52'43.39"" S 105°30'38.37"" T",TBP
18.01.40035,Pulau Sebuku Kecil,,"05°52'53.79"" S 105°32'24.73"" T",TBP
18.01.40036,Pulau Sekepel,,"05°51'05.00"" S 105°41'38.47"" T",TBP
