K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Ulak Petangisan,,"Menjadi wil. Kec. Pemulutan Barat, Perda No.22/2005"
16.10.05.2015,,,,,,1 Aurstanding,,
16.10.05.2016,,,,,,2 Sukarami,,
16.10.05.2017,,,,,,3 Muara Dua,,
16.10.05.2018,,,,,,4 Palu,,
16.10.05.2019,,,,,,5 Teluk Kecapi,,
16.10.05.2020,,,,,,6 Pelabuhan Dalam,,
16.10.05.2021,,,,,,7 Pemulutan Ulu,,
16.10.05.2022,,,,,,8 Pemulutan Ilir,,
16.10.05.2023,,,,,,9 Sungai Rasau,,
16.10.05.2024,,,,,,10 Ibul Besar I,,
16.10.05.2025,,,,,,11 Pegayut,,
,,,,,,Maju Jaya,,"Menjadi wil. Kec. Pemulutan Selatan, Perda No.22/2005"
,,,,,Naikan Tembakang,,,"Menjadi wil. Kec. Pemulutan Selatan, Perda No.22/2005"
,,,,,Segayam,,,"Menjadi wil. Kec. Pemulutan Selatan, Perda No.22/2005"
16.10.05.2029,,,,,,12 S. Pelabuhan Dlm,,PMD
16.10.05.2030,,,,,,13 Ibul Besar II,,PMD
16.10.05.2031,,,,,,14 Ibul Besar III,,PMD
16.10.05.2032,,,,,,15 Mekar Jaya,,PMD
16.10.05.2033,,,,,,16 Kedukan Bujang,,PMD
16.10.05.2034,,,,,,17 Rawa Jaya,,PMD
16.10.05.2035,,,,,,18 Babatan Saudagar,,PMD
16.10.05.2036,,,,,,19 Tanjung Pasir,,PMD
16.10.05.2037,,,,,,20 Harapan,,PMD
16.10.05.2038,,,,,,21 Pipa Putih,,PMD
16.10.05.2039,,,,,,22 Sungai Buaya,,PMD
16.10.05.2040,,,,,,23 Muara Baru,,PMD
16.10.05.2041,,,,,,24 Sembadak,,PMD
16.10.05.2042,,,,,,25 Lebung Jangkar,,PMD
16.10.06,,,,6Rantau Alai,-,13,,
,,,,,,Lubuk Rukam,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
,,,,,,Tanjung Alai,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
,,,,,,Kandis,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
,,,,,,Kumbang Ulu,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
,,,,,,Kumbang Ilir,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
16.10.06.2006,,,,,,1 Sirah Pulau Kilip,,
,,,,,,Miji,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
,,,,,,Santapan,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
,,,,,,Pandan Arang,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
,,,,,,Muara Kumbang,,"Menjadi wil. Kec. Kandis, Perda No.22/2005"
,,,,,,,,
