K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Tangga Batu Barat,,"Menjadi wil. Kec. Tampahan, Perda No. 17/2006"
12.12.01.1034,,,,,1Balige I,,,
12.12.01.1035,,,,,2Balige III,,,
12.12.01.1036,,,,,3Pardede Onan,,,
12.12.01.1037,,,,,4Sangkar Nihuta,,,
12.12.01.1038,,,,,"5Lumban Dolok Hauma
Bange",,,
12.12.01.1039,,,,,6Napitupulu Bagasan,,,
12.12.01.2040,,,,,,28 Lumban Pea Timur,,Perda No. 3/2008
12.12.01.2041,,,,,,29 Tambunan Sunge,,Perda No. 3/2008
12.12.02,,,,2Laguboti,1,22,,
12.12.02.1001,,,,,1Pasar Laguboti,,,
12.12.02.2002,,,,,,1 Sibuea,,
12.12.02.2003,,,,,,2 Sintong Marnipi,,
12.12.02.2004,,,,,,"3 Sibarani
Nasampulu/Namungk
up",,
12.12.02.2005,,,,,,4 Aruan,,
12.12.02.2006,,,,,,5 Sidulang,,
12.12.02.2007,,,,,,6 Ujung Tanduk,,
12.12.02.2008,,,,,,7 Haunatas II,,
12.12.02.2009,,,,,,8 Pardomuan Nauli,,
12.12.02.2010,,,,,,9 Sitangkola,,
12.12.02.2011,,,,,,10 Tinggir Nipasir,,
12.12.02.2012,,,,,,11 Haunatas I,,
12.12.02.2013,,,,,,12 Pintu Bosi,,
12.12.02.2014,,,,,,13 Simatibung,,
12.12.02.2015,,,,,,14 Lumban Binanga,,
12.12.02.2016,,,,,,15 Ompu Raja Hutapea,,
12.12.02.2017,,,,,,16 Gasaribu,,
12.12.02.2018,,,,,,17 Pardinggaran,,
12.12.02.2019,,,,,,18 Sitoluama,,
12.12.02.2020,,,,,,19 Lumban Bagasan,,
12.12.02.2021,,,,,,20 Siraja Gorat,,Perda No. 3/2008
12.12.02.2022,,,,,,"21 Ompu Raja Hutapea
Timur",,Perda No. 3/2008
12.12.02.2023,,,,,,22 Ompu Raja Hatulian,,"Pemekaran sebagian Desa Lumban Binanga, Perda No. 4/2009"
12.12.03,,,,3Silaen,-,23,,
12.12.03.2001,,,,,,1 Pintu Batu,,
12.12.03.2002,,,,,,2 Sitorang,,
12.12.03.2003,,,,,,3 Parsambilan,,
,,,,,,,,
