Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
31.01.40037,Pulau Karangkudus,,"05°51'10.26"" S 106°37'13.72"" T",TBP
31.01.40038,Pulau Karangkudus Barat,,"05°51'16.10"" S 106°36'51.74"" T",TBP
31.01.40039,Pulau Karya,,"05°44'06.18"" S 106°36'03.53"" T",TBP
31.01.40040,Pulau Kayu Angin Bira,,"05°36'26.00"" S 106°34'02.09"" T",TBP
31.01.40041,Pulau Kayu Angin Genteng,,"05°37'12.94"" S 106°33'40.70"" T",TBP
31.01.40042,Pulau Kayu Angin Melintang,,"05°35'03.41"" S 106°33'06.41"" T",TBP
31.01.40043,Pulau Kayu Angin Putri,,"05°35'25.72"" S 106°33'29.07"" T",TBP
31.01.40044,Pulau Kelapa,,"05°39'16.39"" S 106°34'06.59"" T",BP
31.01.40045,Pulau Kelapa Dua,,"05°38'57.42"" S 106°34'04.86"" T",BP
31.01.40046,Pulau Kelor,,"06°01'32.88"" S 106°44'42.90"" T",TBP
31.01.40047,Pulau Kelor Barat,,"05°33'26.30"" S 106°31'36.33"" T",TBP
31.01.40048,Pulau Kelor Timur,,"05°33'19.16"" S 106°31'53.76"" T",TBP
31.01.40049,Pulau Kongsi,,"05°51'23.51"" S 106°36'02.42"" T",TBP
31.01.40050,Pulau Kotok Besar,,"05°42'02.15"" S 106°32'19.19"" T",TBP
31.01.40051,Pulau Kotok Kecil,,"05°41'24.13"" S 106°31'55.01"" T",TBP
31.01.40052,Pulau Kuburan Cina,,"05°37'06.41"" S 106°34'21.17"" T",TBP
31.01.40053,Pulau Kuduslempeng,,"05°51'14.91"" S 106°37'21.70"" T",TBP
31.01.40054,Pulau Laga,,"05°32'23.19"" S 106°34'42.75"" T",TBP
31.01.40055,Pulau Laki,,"05°57'25.77"" S 106°31'15.80"" T",TBP
31.01.40056,Pulau Lancang Besar,,"05°55'45.58"" S 106°35'07.89"" T",BP
31.01.40057,Pulau Lancang Kecil,,"05°56'14.54"" S 106°35'39.94"" T",TBP
31.01.40058,Pulau Lipan,,"05°31'19.72"" S 106°31'31.58"" T",TBP
31.01.40059,Pulau Macan Kecil,,"05°35'54.88"" S 106°32'57.34"" T",TBP
31.01.40060,Pulau Matahari,,"05°36'17.98"" S 106°32'41.30"" T",TBP
31.01.40061,Pulau Melinjo,,"05°34'21.78"" S 106°32'29.41"" T",TBP
31.01.40062,Pulau Melintang Besar,,"05°34'50.13"" S 106°32'56.46"" T",TBP
31.01.40063,Pulau Melintang Kecil,,"05°35'15.00"" S 106°32'46.49"" T",TBP
31.01.40064,Pulau Nyamplung,,"05°30'09.16"" S 106°31'59.82"" T",TBP
31.01.40065,Pulau Nyamuk Kecil,,"06°00'23.26"" S 106°49'54.37"" T",TBP
31.01.40066,Pulau Onrust,,"06°02'01.42"" S 106°44'05.62"" T",TBP
31.01.40067,Pulau Opak Besar,,"05°40'11.77"" S 106°34'54.28"" T",TBP
31.01.40068,Pulau Opak Kecil,,"05°40'44.82"" S 106°35'16.02"" T",TBP
31.01.40069,Pulau Pabelokan,,"05°28'44.16"" S 106°23'33.67"" T",TBP
31.01.40070,Pulau Panggang,,"05°44'20.07"" S 106°36'03.99"" T",BP
31.01.40071,Pulau Paniki,,"05°41'42.40"" S 106°42'44.43"" T",TBP
31.01.40072,Pulau Panjang,,"05°35'23.68"" S 106°33'11.71"" T",TBP
31.01.40073,Pulau Panjang Besar,,"05°38'41.32"" S 106°33'38.16"" T",TBP
31.01.40074,Pulau Panjang Kecil,,"05°38'30.77"" S 106°33'20.33"" T",TBP
31.01.40075,Pulau Pantara Barat,,"05°32'10.92"" S 106°32'00.70"" T",TBP
31.01.40076,Pulau Pantara Timur,,"05°31'47.30"" S 106°32'30.28"" T",TBP
