Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.01.40037,Pulau Talam,,"00°52'49.35"" S 123°04'32.32"" T",TBP
72.01.40038,Pulau Tangkuladi,,"00°36'23.00"" S 123°20'06.00"" T",TBP
72.01.40039,Pulau Telogo,,"00°25'20.78"" S 122°25'54.98"" T",TBP
72.01.40040,Pulau Tembang,,"00°38'35.99"" S 122°44'57.99"" T",BP
72.01.40041,Pulau Tinalapu,,"00°39'50.97"" S 122°40'36.86"" T",TBP
72.01.40042,Pulau Tolian,,"00°52'57.00"" S 123°04'37.99"" T",TBP
72.01.40043,Pulau Toosan,,"00°37'05.00"" S 123°21'31.00"" T",TBP
72.01.40044,Pulau Tumaisahali Dakadaka,,"00°53'37.76"" S 123°04'15.89"" T",TBP
72.01.40045,Pulau Tumaisahali Iseise,,"00°53'39.99"" S 123°04'10.99"" T",TBP
72.01.40046,Pulau Tumasahida,,"00°52'46.38"" S 123°04'37.74"" T",TBP
72.01.40047,Pulau Uwebulung,,"00°53'12.00"" S 123°04'35.00"" T",TBP
72.01.40048,Pulau Bagat Binuni,,"00°51'03.42"" S 122°08'47.10"" T",TBP
72.03,KAB. DONGGALA,44,,
72.03.40001,Pulau Babangkau,,"00°01'21.78"" S 119°47'02.99"" T",
72.03.40002,Pulau Bangkilungan,,"00°34'33.36"" U 119°47'29.64"" T",TBP
72.03.40003,Pulau Batu,,"00°05'15.00"" U 119°37'09.00"" T",
72.03.40004,Pulau Batu Cangkiri,,"00°31'54.43"" U 119°51'41.13"" T",
72.03.40005,Pulau Batubatu,,"00°43'01.43"" U 120°03'23.17"" T",
72.03.40006,Pulau Biting,,"00°05'37.12"" U 119°36'58.60"" T",TBP
72.03.40007,Pulau Bogoang,,"00°44'12.99"" U 120°03'23.00"" T",
72.03.40008,Pulau Bogoang Kecil,,"00°41'55.60"" U 120°02'13.60"" T",TBP
72.03.40009,Pulau Cacara,,"00°01'02.13"" S 119°47'48.97"" T",
72.03.40010,Pulau Cacara Kecil,,"00°01'25.84"" S 119°47'17.40"" T",
72.03.40011,Pulau Dunikaba,,"00°05'32.15"" U 119°36'56.74"" T",TBP
72.03.40012,Pulau Jono,,"00°01'18.28"" S 119°47'05.64"" T",
72.03.40013,Pulau Kajarra,,"00°05'18.88"" U 119°37'07.11"" T",TBP
72.03.40014,Pulau Karangpuana,,"00°42'19.37"" S 119°40'07.70"" T",TBP
72.03.40015,Pulau Katupa Besar,,"00°03'34.99"" S 119°47'53.99"" T",TBP
72.03.40016,Pulau Katupa Kecil,,"00°03'24.00"" S 119°47'46.00"" T",TBP
72.03.40017,Pulau Kollo,,"00°01'25.10"" S 119°47'18.40"" T",TBP
72.03.40018,Pulau Labolong,,"00°02'49.99"" S 119°48'19.00"" T",TBP
72.03.40019,Pulau Laut,,"00°01'00.99"" S 119°47'02.00"" T",TBP
72.03.40020,Pulau Lewuto Bete,,"00°41'58.99"" S 119°45'40.00"" T",TBP
72.03.40021,Pulau Lewuto Kido,,"00°41'53.00"" S 119°45'47.99"" T",TBP
72.03.40022,Pulau Lewutona,,"00°42'22.23"" S 119°38'35.35"" T",
72.03.40023,Pulau Madupung,,"00°05'46.35"" U 119°37'06.13"" T",
72.03.40024,Pulau Mangiwan Dua,,"00°34'46.21"" U 119°47'27.50"" T",
72.03.40025,Pulau Mangiwan Satu,,"00°34'48.68"" U 119°47'26.20"" T",TBP
72.03.40026,Pulau Manukmanuk,,"00°44'55.70"" U 120°04'46.42"" T",BP
72.03.40027,Pulau Maputi,,"00°31'22.00"" U 119°51'51.00"" T",TBP
