K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.05.2054,,,,,,41 Blang Supeng,,
11.08.05.2055,,,,,,42 Beurancan Pirak,,
,,,,,,Tanjong Seurukuy,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Alue Blang,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Krueng,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Matang Keh,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Leupe,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Ceumeucat,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Teupin U,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Alue Bungkoh,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Pucok Alue Pirak,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
,,,,,,Munye Tujoh,,"Menjadi wil. Kec. Pirak Timur, Qanun No. 32/2005"
11.08.05.2066,,,,,,43 Alue Entok,,
11.08.05.2067,,,,,,44 Tanjong Teungku Kari,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.05.2068,,,,,,45 Teungoh Seuleumak,,
11.08.05.2069,,,,,,46 Seuriweuk,,
11.08.05.2070,,,,,,47 Dayah Baro,,
11.08.05.2071,,,,,,48 Kunyet Mulee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.05.2072,,,,,,49 Tutong,,
11.08.06,,,,6Muara Batu,-,24,,
11.08.06.2001,,,,,,1 Keude Mane,,
11.08.06.2002,,,,,,2 Meunasah Drang,,
11.08.06.2003,,,,,,3 Meunasah Baro,,
11.08.06.2004,,,,,,4 Meunasah Lhok,,
11.08.06.2005,,,,,,5 Cot Seurani,,
11.08.06.2006,,,,,,6 Mane Tunong,,
11.08.06.2007,,,,,,7 Kuala Dua,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.08.06.2008,,,,,,8 Meunasah Pinto,,
11.08.06.2009,,,,,,9 Keude Bungkaih,,
11.08.06.2010,,,,,,10 Kambam,,
11.08.06.2011,,,,,,11 Meunasah Aron,,
11.08.06.2012,,,,,,12 Cot Trueng,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.08.06.2013,,,,,,13 Dakuta,,
11.08.06.2014,,,,,,14 Paloh Awe,,
,,,,,,,,
