K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.10.08.2001,,,,,,1 Bagorejo,,"Perbaikan nama desa semula Bangorejo menjadi Bagorejo, sesuai:
Surat Bupati Banyuwangi No. 065/717/429.012/2022 Tanggal 17 Juni
2022; dan
Surat Bupati Banyuwangi No. 118/718/429.012/2022 Tanggal 17 Juni
2022."
35.10.08.2002,,,,,,2 Wonosobo,,
35.10.08.2003,,,,,,3 Sukonatar,,
35.10.08.2004,,,,,,4 Kebaman,,"Koreksi nama, Surat Bup No 140/606/429.012/2016 tgl 7 April 2016.
Koreksi nama Srt pemprov no 140/9013/011/2017 tgl 12 Mei 2017
dan Srt Pemdes No No 146/3672/BPD tgl 21 Juni 2017"
35.10.08.2005,,,,,,5 Sumbersari,,
35.10.08.2006,,,,,,6 Parijatah Wetan,,"Koreksi nama, Surat Bup No 140/606/429.012/2016 tgl 7 April 2016.
Koreksi nama Srt pemprov no 140/9013/011/2017 tgl 12 Mei 2017
dan Srt Pemdes No No 146/3672/BPD tgl 21 Juni 2017"
35.10.08.2007,,,,,,7 Parijatah Kulon,,"Koreksi nama, Surat Bup No 140/606/429.012/2016 tgl 7 April 2016.
Koreksi nama Srt pemprov no 140/9013/011/2017 tgl 12 Mei 2017
dan Srt Pemdes No No 146/3672/BPD tgl 21 Juni 2017"
35.10.08.2008,,,,,,8 Rejoagung,,
35.10.08.2009,,,,,,9 Kepundungan,,
35.10.08.2010,,,,,,10 Sukomaju,,
35.10.09,,,,9Genteng,-,5,,
35.10.09.2001,,,,,,1 Kembiritan,,
35.10.09.2002,,,,,,2 Genteng Wetan,,"Perbaikan nama desa semula Gentengwetan menjadi Genteng Wetan,
sesuai:
Surat Bupati Banyuwangi No. 065/717/429.012/2022 Tanggal 17 Juni
2022; dan
Surat Bupati Banyuwangi No. 118/718/429.012/2022 Tanggal 17 Juni
2022."
35.10.09.2003,,,,,,3 Genteng Kulon,,"Perbaikan nama desa semula Gentengkulon menjadi Genteng Kulon,
sesuai:
Surat Bupati Banyuwangi No. 065/717/429.012/2022 Tanggal 17 Juni
2022; dan
SSurat Bupati Banyuwangi No. 118/718/429.012/2022 Tanggal 17 Juni
2022."
35.10.09.2004,,,,,,4 Setail,,"Koreksi nama, Surat Bup No 140/606/429.012/2016 tgl 7 April 2016.
Koreksi nama Srt pemprov no 140/9013/011/2017 tgl 12 Mei 2017
dan Srt Pemdes No No 146/3672/BPD tgl 21 Juni 2017"
35.10.09.2005,,,,,,5 Kaligondo,,
35.10.10,,,,10Glenmore,-,7,,
35.10.10.2001,,,,,,1 Tegalharjo,,
35.10.10.2002,,,,,,2 Sepanjang,,
35.10.10.2003,,,,,,3 Karangharjo,,
35.10.10.2004,,,,,,4 Tulungrejo,,
35.10.10.2005,,,,,,5 Sumbergondo,,
35.10.10.2006,,,,,,6 Bumiharjo,,
,,,,,,,,
