K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.11,KAB. BONDOWOSO,,,23,10,209,"1.554,992","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.11.01,,,,1Maesan,-,12,,
35.11.01.2001,,,,,,1 Sucolor,,"Koreksi nama Srt pemprov no 140/9013/011/2017 tgl 12 Mei 2017
dan Srt Pemdes No No 146/3672/BPD tgl 21 Juni 2017"
35.11.01.2002,,,,,,2 Pujer Baru,,
35.11.01.2003,,,,,,3 Tanahwulan,,
35.11.01.2004,,,,,,4 Maesan,,
35.11.01.2005,,,,,,5 Gambangan,,
35.11.01.2006,,,,,,6 Suger Lor,,
35.11.01.2007,,,,,,7 Sumber Pakem,,
35.11.01.2008,,,,,,8 Sumbersari,,
35.11.01.2009,,,,,,9 Sumber Anyar,,
35.11.01.2010,,,,,,10 Penanggungan,,
35.11.01.2011,,,,,,11 Pakuniran,,
35.11.01.2012,,,,,,12 Gunungsari,,Perbup. No. 459/2007 dgn Rek. DPRD No. 147/283/430.4/2007
35.11.02,,,,2Tamanan,-,9,,
35.11.02.2001,,,,,,1 Sukosari,,
35.11.02.2002,,,,,,2 Karang Melok,,
35.11.02.2003,,,,,,3 Mengen,,
35.11.02.2004,,,,,,4 Kemirian,,
35.11.02.2005,,,,,,5 Tamanan,,
35.11.02.2006,,,,,,6 Wonosuko,,
35.11.02.2007,,,,,,7 Kalianyar,,
,,,,,,Pucanganom,,"Menjadi wil. Kec. Jambesari Darus Sholah, Perda No. 3/2005"
,,,,,,Sumberjeruk,,"Menjadi wil. Kec. Jambesari Darus Sholah, Perda No. 3/2005"
,,,,,,Jambeanom,,"Menjadi wil. Kec. Jambesari Darus Sholah, Perda No. 3/2005"
,,,,,,Tegalpasir,,"Menjadi wil. Kec. Jambesari Darus Sholah, Perda No. 3/2005"
35.11.02.2012,,,,,,8 Sumber Kemuning,,
,,,,,,Jambesari,,"Menjadi wil. Kec. Jambesari Darus Sholah, Perda No. 3/2005"
35.11.02.2014,,,,,,9 Sumber Anom,,Perbup. No. 461/2007 dgn Rek. DPRD No. 147/283/430.4/2007
35.11.03,,,,3Tlogosari,-,10,,
35.11.03.2001,,,,,,1 Kembang,,
35.11.03.2002,,,,,,2 Gunosari,,
35.11.03.2003,,,,,,3 Trotosari,,
35.11.03.2004,,,,,,4 Jebung Kidul,,
35.11.03.2005,,,,,,5 Sulek,,
,,,,,,,,
