K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32,JAWA BARAT,,,,,,,
32.11,KAB. SUMEDANG,,,26,7,270,"1.566,204","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
32.11.01,,,,1Wado,-,10,,
32.11.01.2001,,,,,,1 Cimungkal,,
32.11.01.2002,,,,,,2 Ganjaresik,,
32.11.01.2003,,,,,,3 Cilengkrang,,
32.11.01.2004,,,,,,4 Cikareo Selatan,,
32.11.01.2005,,,,,,5 Cikareo Utara,,
32.11.01.2006,,,,,,6 Wado,,
32.11.01.2007,,,,,,7 Mulyajaya,,
,,,,,,Padajaya,,"Penghapusan desa berdasarkan Perda No 11/2015 tgl 30 Des 2015,
surat Bupati no 142.2/142/Tapem tgl 15 Feb 2016"
32.11.01.2009,,,,,,8 Sukajadi,,
32.11.01.2010,,,,,,9 Cisurat,,
32.11.01.2011,,,,,,10 Sukapura,,
32.11.02,,,,2Jatinunggal,-,9,,
32.11.02.2001,,,,,,1 Sirnasari,,
32.11.02.2002,,,,,,2 Tarikolot,,
32.11.02.2003,,,,,,3 Pawenang,,
32.11.02.2004,,,,,,4 Sarimekar,,
32.11.02.2005,,,,,,5 Banjarsari,,
32.11.02.2006,,,,,,6 Kirisik,,
32.11.02.2007,,,,,,7 Sukamanah,,
32.11.02.2008,,,,,,8 Cipeundeuy,,
32.11.02.2009,,,,,,9 Cimanintin,,
32.11.03,,,,3Darmaraja,-,12,,
32.11.03.2001,,,,,,1 Darmaraja,,
32.11.03.2002,,,,,,2 Darmajaya,,
32.11.03.2003,,,,,,3 Sukamenak,,
,,,,,,Leuwihideung,,"Penghapusan desa, Perda No 11/2015 tgl 30 Des 2015, srt Pem Prov
NO 135.2/886/PemUm tgl 26 Feb 2016"
32.11.03.2005,,,,,,4 Sukaratu,,
32.11.03.2006,,,,,,5 Cikeusi,,
32.11.03.2007,,,,,,6 Cipeuteuy,,
,,,,,,Jatibungur,,"Penghapusan desa, Perda No 11/2015 tgl 30 Des 2015, ,srt Pem Prov
NO 135.2/886/PemUm tgl 26 Feb 2016"
32.11.03.2009,,,,,,7 Cieunteung,,
32.11.03.2010,,,,,,8 Karangpakuan,,
,,,,,,,,
