K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74.02.33.2011,,,,,,10 Tombawatu,,Perda No. 7/2012
74.02.33.2012,,,,,,11 Lalonggombuno,,Perda No. 7/2012
74.02.33.2013,,,,,,12 Kapoiala Baru,,Perda No. 7/2012
74.02.33.2014,,,,,,13 Labotoy Jaya,,"Pemekaran sebagian wil Desa Labotoy, Perda No. 7/2011"
,,,,Wawonii Tenggara,,,,"Menjadi wil Kab. Konawe Kepulauan, sesuai UU No. 13 Tahun 2013"
,,,,,,Nambo Jaya,,
,,,,,,Masolo,,
,,,,,,Sinaalu Jaya,,
,,,,,,Tondonggito,,
,,,,,Polara,,,
,,,,,,Roko Roko,,
,,,,,,Dompo-dompo Jaya,,
,,,,,,Teparoko,,
,,,,,,Sukarela Jaya,,
,,,,,,Sainoa Jaya,,
,,,,,,Sainoa Indah,,
,,,,,,Wunse Jaya,,
,,,,,,Sinar Masolo,,
,,,,Wawonii Timur Laut,,,,"Menjadi wil Kab. Konawe Kepulauan, sesuai UU No. 13 Tahun 2013"
,,,,,,Bangun Mekar,,
,,,,,,Noko,,
,,,,,,Tangkombuno,,
,,,,,Ladianta,,,
,,,,,,Dimba,,
,,,,,,Mata Dimba,,
,,,,,,Matabubu,,
,,,,,,Puurau,,
,,,,,,Watuonde,,
,,,,,,Patande,,
,,,,,,Baho Bubu,,
74.02.36,,,,22Lalonggasumeeto,1,11,,Perda No. 6/2008
74.02.36.2001,,,,,,1 Toli Toli,,Semula wil. Kec. Soropia
74.02.36.2002,,,,,,2 Nii Tanasa,,Semula wil. Kec. Soropia
74.02.36.2003,,,,,,3 Rapambinopaka,,Semula wil. Kec. Soropia
74.02.36.2004,,,,,,4 Lalombonda,,Semula wil. Kec. Soropia
74.02.36.2005,,,,,,5 Puuwonua,,Semula wil. Kec. Soropia
74.02.36.2006,,,,,,6 Bumi Indah,,Semula wil. Kec. Soropia
74.02.36.2007,,,,,,7 Lolanggasumeeto,,Semula wil. Kec. Soropia
74.02.36.2008,,,,,,8 Toolawawo,,Semula wil. Kec. Soropia
74.02.36.1009,,,,,1Watunggarandu,,,"Semula wil. Kec. Soropia, Perubahan status Desa Perda No. 6/2008"
