K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
76,SULAWESI BARAT,,,,,,,
76.06,KAB. MAMUJU TENGAH,,,5,0,54,"2.758,335","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
76.06.01,,,,1Tobadak,-,8,,"Semula wil Kab. Mamuju, sesuai UU No. 4/2013"
76.06.01.2001,,,,,,1 Mahahe,,
76.06.01.2002,,,,,,2 Salobaja,,
76.06.01.2003,,,,,,3 Tobadak,,
76.06.01.2004,,,,,,4 Palongaan,,
76.06.01.2005,,,,,,5 Batu Parigi,,
76.06.01.2006,,,,,,6 Bambadaru,,
76.06.01.2007,,,,,,7 Sejati,,
76.06.01.2008,,,,,,8 Saloadak,,
76.06.02,,,,2Pangale,-,9,,"Semula wil Kab. Mamuju, sesuai UU No. 4/2013"
76.06.02.2001,,,,,,1 Polo Pangale,,
76.06.02.2002,,,,,,2 Pangale,,
76.06.02.2003,,,,,,3 Sartanamaju,,
76.06.02.2004,,,,,,4 Polo Lereng,,
76.06.02.2005,,,,,,5 Kuo,,
76.06.02.2006,,,,,,6 Polo Camba,,
76.06.02.2007,,,,,,7 Lamba-lamba,,
76.06.02.2008,,,,,,8 Kombiling,,
76.06.02.2009,,,,,,9 Lemo-Lemo,,
76.06.03,,,,3Budong-Budong,-,11,,"Semula wil Kab. Mamuju, sesuai UU No. 4/2013"
76.06.03.2001,,,,,,1 Babana,,
76.06.03.2002,,,,,,2 Lumu,,
76.06.03.2003,,,,,,3 Pontanakayang,,
76.06.03.2004,,,,,,4 Salogatta,,
76.06.03.2005,,,,,,5 Kire,,
76.06.03.2006,,,,,,6 Tinali,,
76.06.03.2007,,,,,,7 Salumanurung,,
76.06.03.2008,,,,,,8 Pasapa,,
76.06.03.2009,,,,,,9 Bojo,,
76.06.03.2010,,,,,,10 Barakkang,,
76.06.03.2011,,,,,,11 Lembah Hada,,
76.06.04,,,,4Topoyo,-,15,,"Semula wil Kab. Mamuju, sesuai UU No. 4/2013"
76.06.04.2001,,,,,,1 Budong-Budong,,
76.06.04.2002,,,,,,2 Topoyo,,
76.06.04.2003,,,,,,3 Tumbu,,
,,,,,,,,
