Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.02.40198,Pulau Separi,,"00°46'52.22"" U 103°51'57.95"" T",BP
21.02.40199,Pulau Sepatu,,"00°54'42.89"" U 103°46'23.47"" T",TBP
21.02.40200,Pulau Sependu,,"00°51'41.00"" U 103°24'25.99"" T",TBP
21.02.40201,Pulau Seranjau,,"00°46'00.99"" U 103°57'32.00"" T",TBP
21.02.40202,Pulau Seraya,,"00°45'10.00"" U 103°33'01.00"" T",BP
21.02.40203,Pulau Serelah,,"00°38'24.93"" U 103°39'52.18"" T",TBP
21.02.40204,Pulau Serenteng,,"00°49'35.00"" U 103°27'09.00"" T",BP
21.02.40205,Pulau Setunak,,"00°54'01.60"" U 103°22'02.15"" T",BP
21.02.40206,Pulau Sigal Besar,,"00°33'46.24"" U 103°39'41.57"" T",TBP
21.02.40207,Pulau Sigal Kecil,,"00°34'26.00"" U 103°38'53.00"" T",TBP
21.02.40208,Pulau Subi Darat,,"00°47'13.99"" U 103°43'30.00"" T",TBP
21.02.40209,Pulau Subi Laut,,"00°48'02.99"" U 103°43'27.99"" T",TBP
21.02.40210,Pulau Sugi Atas,,"00°49'59.99"" U 103°46'31.30"" T",TBP
21.02.40211,Pulau Sugi Bawah,,"00°47'19.00"" U 103°41'42.00"" T",TBP
21.02.40212,Pulau Sulaiman Besar,,"00°32'57.00"" U 103°33'16.99"" T",BP
21.02.40213,Pulau Sulaiman Kecil,,"00°33'10.00"" U 103°33'13.00"" T",TBP
21.02.40214,Pulau Sungkop,,"00°55'57.00"" U 103°22'26.00"" T",TBP
21.02.40215,Pulau Sunti,,"00°56'04.29"" U 103°23'55.70"" T",TBP
21.02.40216,Pulau Tambelas,,"00°58'58.13"" U 103°17'54.85"" T",TBP
21.02.40217,Pulau Tanjungsembilan,,"00°56'25.48"" U 103°24'28.32"" T",TBP
21.02.40218,Pulau Tebias,,"00°50'24.00"" U 103°26'10.00"" T",TBP
21.02.40219,Pulau Tekokbiawak,,"00°30'49.00"" U 103°37'39.00"" T",TBP
21.02.40220,Pulau Tekukur,,"01°03'21.60"" U 103°18'27.25"" T",
21.02.40221,Pulau Telipo,,"00°48'42.99"" U 103°31'41.99"" T",TBP
21.02.40222,Pulau Telunas,,"00°46'55.99"" U 103°46'16.00"" T",TBP
21.02.40223,Pulau Telunjuk,,"01°07'19.67"" U 103°19'59.12"" T",TBP
21.02.40224,Pulau Telunjuk Kecil,,"01°07'32.40"" U 103°19'48.07"" T",TBP
21.02.40225,Pulau Tengah,,"01°07'21.42"" U 103°17'32.40"" T",TBP
21.02.40226,Pulau Teremen,,"00°49'07.00"" U 103°27'42.00"" T",TBP
21.02.40227,Pulau Teropong Besar,,"00°49'05.99"" U 103°50'04.99"" T",TBP
21.02.40228,Pulau Teropong Kecil,,"00°49'18.68"" U 103°49'51.83"" T",TBP
21.02.40229,Pulau Tiabung,,"00°35'29.00"" U 103°31'52.37"" T",TBP
21.02.40230,Pulau Tikus,,"00°36'15.99"" U 103°33'56.00"" T",TBP
21.02.40231,Pulau Tikus,,"00°46'01.91"" U 103°33'11.18"" T",TBP
21.02.40232,Pulau Tikus,,"00°56'20.52"" U 103°20'38.47"" T",TBP
21.02.40233,Pulau Timun,,"00°38'28.00"" U 103°37'36.99"" T",TBP
21.02.40234,Pulau Timun Darat,,"00°50'56.28"" U 103°20'53.62"" T",BP
21.02.40235,Pulau Timun Laut,,"00°50'53.00"" U 103°20'35.99"" T",BP
21.02.40236,Pulau Tokongbelanda Besar,,"01°08'38.00"" U 103°17'46.00"" T",TBP
21.02.40237,Pulau Tokongbelanda Kecil,,"01°08'29.00"" U 103°17'39.99"" T",TBP
