K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
81,MALUKU,,,,,,,
81.06,KAB. SERAM BAGIAN BARAT,,,11,0,92,"5.017,138","Luas Wilayah Definitif, PAWAP & PGP, sesuai Surat Kapus PPBW BIG
No. B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
81.06.01,,,,1Kairatu,-,7,,Semula wil Kab. Malteng UU No. 40/2003
,,,,,,Tala,,Menjadi wil Kec. Amalatu Perda No. 4/2010
,,,,,,Seriholo,,Menjadi wil Kec. Amalatu Perda No. 4/2010
,,,,,,Hualoy,,Menjadi wil Kec. Amalatu Perda No. 4/2010
,,,,,,Tumalehu,,Menjadi wil Kec. Amalatu Perda No. 4/2010
,,,,,,Latu,,Menjadi wil Kec. Amalatu Perda No. 4/2010
,,,,,,Rumahkay,,Menjadi wil Kec. Amalatu Perda No. 4/2010
,,,,,,Tihulate,,Menjadi wil Kec. Amalatu Perda No. 4/2010
81.06.01.2008,,,,,,1 Kamarian,,
81.06.01.2009,,,,,,2 Seruawan,,
81.06.01.2010,,,,,,3 Kairatu,,
81.06.01.2011,,,,,,4 Waimital,,
81.06.01.2012,,,,,,5 Hatusua,,
,,,,,,Waihatu,,Menjadi wil Kec. Kairatu Barat Perda No. 6/2010
81.06.01.2014,,,,,,6 Waipirit,,
81.06.01.2015,,,,,,7 Uraur,,
,,,,,,Waisamu,,Menjadi wil Kec. Kairatu Barat Perda No. 6/2010
,,,,,,Nuruwe,,Menjadi wil Kec. Kairatu Barat Perda No. 6/2010
,,,,,,Kamal,,Menjadi wil Kec. Kairatu Barat Perda No. 6/2010
,,,,,,Waisarissa,,Menjadi wil Kec. Kairatu Barat Perda No. 6/2010
,,,,,,Lohiatala,,Menjadi wil Kec. Kairatu Barat Perda No. 6/2010
,,,,,,Rumberu,,Menjadi wil Kec. Inamosol Perda No. 5/2010
,,,,,,Hunitetu,,Menjadi wil Kec. Inamosol Perda No. 5/2010
,,,,,,Rambatu,,Menjadi wil Kec. Inamosol Perda No. 5/2010
,,,,,,Manusa,,Menjadi wil Kec. Inamosol Perda No. 5/2010
,,,,,,Huku Anakota,,Menjadi wil Kec. Inamosol Perda No. 5/2010
,,,,,,Huku Kecil,,Menjadi wil Kec. Elpaputih Perda No. 10/2010
,,,,,,Abio Ahiola,,Menjadi wil Kec. Elpaputih Perda No. 10/2010
,,,,,,Watuy,,Menjadi wil Kec. Elpaputih Perda No. 10/2010
,,,,,,Sumeth Pasinaro,,Menjadi wil Kec. Elpaputih Perda No. 10/2010
81.06.02,,,,2Seram Barat,-,7,,Semula wil Kab. Malteng UU No. 40/2003
,,,,,,Kulur,,Menjadi wil Kec. Huamual Perda No. 7/2010
81.06.02.2002,,,,,,1 Kawa,,
81.06.02.2003,,,,,,2 Piru,,
,,,,,,,,
