K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
71.06.03.1011,,,,,6Sarongsong II,,,
,,,,,,Kaleosan,,Menjadi wil. Kec. Kalawat
,,,,,,Kuwil,,Menjadi wil. Kec. Kalawat
,,,,,,Kawangkoan,,Menjadi wil. Kec. Kalawat
,,,,,,Kolongan,,Menjadi wil. Kec. Kalawat
,,,,,,Maumbi,,Menjadi wil. Kec. Kalawat
,,,,,,Kembuan,,"Menjadi wil. Kec. Tondano Utara, Kab. Minahasa"
,,,,,,Watutumou,,Menjadi wil. Kec. Kalawat
71.06.04,,,,4Wori,-,20,,
71.06.04.2001,,,,,,1 Tiwoho,,
71.06.04.2002,,,,,,2 Wori,,
71.06.04.2003,,,,,,3 Kima Bajo,,
71.06.04.2004,,,,,,4 Talawaan Bantik,,
71.06.04.2005,,,,,,5 Talawaan Atas,,
71.06.04.2006,,,,,,6 Budo,,
71.06.04.2007,,,,,,7 Darunu,,
71.06.04.2008,,,,,,"8 Mantehage III
Tinongko",,
71.06.04.2009,,,,,,9 Nain,,
71.06.04.2010,,,,,,10 Mantehage/Buhias,,
71.06.04.2011,,,,,,11 Mantehage/Bango,,
71.06.04.2012,,,,,,"12 Mantehage II
Tangkasi",,
71.06.04.2013,,,,,,13 Kulu,,
71.06.04.2014,,,,,,14 Bulo,,
71.06.04.2015,,,,,,15 Lansa,,
71.06.04.2016,,,,,,16 Lantung,,
71.06.04.2017,,,,,,17 Pontoh,,
71.06.04.2018,,,,,,18 Minaesa,,
71.06.04.2019,,,,,,19 Nain Tatampi,,PMD dan Dukcapil
71.06.04.2020,,,,,,20 Nain Satu,,Perda No. 5/2012
71.06.05,,,,5Dimembe,-,11,,
,,,,,,Paniki Atas,,"Menjadi wil. Kec. Talawaan, Perda No. 2/2006"
,,,,,,Kolongan,,"Menjadi wil. Kec. Talawaan, Perda No. 2/2006"
71.06.05.2003,,,,,,1 Matungkas,,
71.06.05.2004,,,,,,2 Laikit,,
71.06.05.2005,,,,,,3 Klabat,,
71.06.05.2006,,,,,,4 Pinilih,,
71.06.05.2007,,,,,,5 Tatelu,,
71.06.05.2008,,,,,,6 Warukapas,,
71.06.05.2009,,,,,,7 Tetey,,
