Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
53,NUSA TENGGARA TIMUR,2,,
53.00.40007,Pulau Flores,,"08°42'54.00"" S 121°29'44.00"" T",BP
53.00.40011,Pulau Sumba,,"09°43'41.99"" S 120°00'04.00"" T",BP
53.01,KAB. KUPANG,19,,
53.01.40001,Pulau Batek,,"09°15'24.99"" S 123°59'37.00"" T",BP (PPKT)
53.01.40002,Pulau Batuhitam,,"09°35'59.90"" S 123°42'21.99"" T",TBP
53.01.40003,Pulau Batuinang,,"10°14'06.06"" S 123°24'41.17"" T",TBP
53.01.40004,Pulau Batutanjungmas,,"09°37'38.33"" S 123°40'27.08"" T",TBP
53.01.40005,Pulau Burung,,"10°01'30.00"" S 123°39'06.99"" T",TBP
53.01.40006,Pulau Fatuatoni,,"10°20'50.04"" S 123°35'19.61"" T",TBP
53.01.40007,Pulau Fatubenao,,"09°43'06.84"" S 123°40'45.91"" T",TBP
53.01.40008,Pulau Fatufeu,,"10°20'39.04"" S 123°34'30.58"" T",TBP
53.01.40009,Pulau Fatumeo,,"10°21'11.93"" S 123°35'56.76"" T",TBP
53.01.40010,Pulau Fatunai,,"10°20'12.27"" S 123°34'10.84"" T",TBP
53.01.40011,Pulau Fatupene,,"10°22'13.04"" S 123°36'42.37"" T",TBP
53.01.40012,Pulau Fatusnasat,,"10°20'31.67"" S 123°34'21.16"" T",TBP
53.01.40013,Pulau Kambing,,"10°14'24.00"" S 123°26'01.00"" T",TBP
53.01.40014,Pulau Kera,,"10°05'21.99"" S 123°33'24.00"" T",BP
53.01.40015,Pulau Merah,,"10°19'32.99"" S 123°20'35.99"" T",TBP
53.01.40016,Pulau Pan Apot,,"10°20'49.88"" S 123°35'22.21"" T",TBP
53.01.40019,Pulau Semau,,"10°13'59.99"" S 123°23'30.00"" T",BP
53.01.40020,Pulau Tabui,,"10°18'41.00"" S 123°16'41.99"" T",TBP
53.01.40021,Pulau Tikus,,"10°03'06.00"" S 123°36'45.00"" T",TBP
53.02,KAB TIMOR TENGAH SELATAN,1,,
53.02.40001,Pulau Fatu Me',,"09°52'24.98"" S 124°45'21.89"" T",
53.05,KAB. ALOR,17,,
53.05.40001,Pulau Alor,,"08°16'36.00"" S 124°44'21.99"" T",BP (PPKT)
53.05.40002,Pulau Batang,,"08°13'54.00"" S 124°04'55.99"" T",TBP
53.05.40003,Pulau Buaya,,"08°10'37.99"" S 124°22'34.00"" T",TBP
53.05.40004,Pulau Kambing,,"08°25'58.00"" S 123°52'59.99"" T",BP
53.05.40005,Pulau Kangge,,"08°22'09.00"" S 123°55'43.00"" T",BP
53.05.40006,Pulau Kapas,,"08°13'14.00"" S 124°33'38.00"" T",TBP
53.05.40007,Pulau Kepa,,"08°16'23.99"" S 124°24'04.00"" T",TBP
53.05.40008,Pulau Kura,,"08°22'10.99"" S 124°05'48.00"" T",BP
53.05.40009,Pulau Lapang,,"08°13'30.00"" S 124°01'55.99"" T",TBP
53.05.40010,Pulau Nub,,"08°07'18.71"" S 124°34'04.64"" T",TBP
53.05.40011,Pulau Pantar,,"08°25'16.00"" S 124°08'02.00"" T",BP
