K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.08.13.2020,,,,,,11 Caracas,,
,,,,,,Cibuntu,,"Menjadi wil. Kec. Cigandamekar, Perda No. 18/2004"
,,,,,,Sangkanmulya,,"Menjadi wil. Kec. Cigandamekar, Perda No. 18/2004"
32.08.13.2023,,,,,,12 Linggamekar,,
32.08.13.2024,,,,,,13 Linggaindah,,
32.08.14,,,,14Mandirancan,-,12,,
32.08.14.2001,,,,,,1 Cirea,,
32.08.14.2002,,,,,,2 Sukasari,,
32.08.14.2003,,,,,,3 Seda,,
32.08.14.2004,,,,,,4 Trijaya,,
32.08.14.2005,,,,,,5 Randobawagirang,,"Surat Bupati Kuningan No 138/649/Tapem tgl 23 Feb 2020 hal
Perbaikan nama dan kode wilayah di kab kuningan"
32.08.14.2006,,,,,,6 Pakembangan,,
32.08.14.2007,,,,,,7 Randobawailir,,"Surat Bupati Kuningan No 138/649/Tapem tgl 23 Feb 2020 hal
Perbaikan nama dan kode wilayah di kab kuningan"
32.08.14.2008,,,,,,8 Kertawinangun,,
32.08.14.2009,,,,,,9 Mandirancan,,
32.08.14.2010,,,,,,10 Nanggela,,"Surat Bupati Kuningan No 138/649/Tapem tgl 23 Feb 2020 hal
Perbaikan nama dan kode wilayah di kab kuningan"
32.08.14.2011,,,,,,11 Nanggerangjaya,,
32.08.14.2012,,,,,,12 Salakadomas,,
32.08.15,,,,15Selajambe,-,7,,
32.08.15.2001,,,,,,1 Selajambe,,
32.08.15.2002,,,,,,2 Cantilan,,
32.08.15.2003,,,,,,3 Ciberung,,
32.08.15.2004,,,,,,4 Kutawaringin,,
32.08.15.2005,,,,,,5 Jamberama,,
32.08.15.2006,,,,,,6 Bagawat,,
32.08.15.2007,,,,,,7 Padahurip,,
32.08.16,,,,16Kramatmulya,-,14,,
,,,,,,Kasturi,,Menjadi wil kec Kuningan Perda 19/2009
32.08.16.2002,,,,,,1 Gereba,,
,,,,,,Padarek,,Menjadi wil kec Kuningan Perda 19/2009
32.08.16.2004,,,,,,2 Cilaja,,
32.08.16.2005,,,,,,3 Cikubangsari,,
32.08.16.2006,,,,,,4 Bojong,,
32.08.16.2007,,,,,,5 Cilowa,,
32.08.16.2008,,,,,,6 Cibentang,,
32.08.16.2009,,,,,,7 Ragawacana,,
32.08.16.2010,,,,,,8 Pajambon,,
32.08.16.2011,,,,,,9 Gandasoli,,
,,,,,,,,
