K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.03.04.2106,,,,,,25 Paran Dolok Mardomu,,"Penggabungan Desa Parsorminan, Langsar, Paran Dolok, dan Desa
Huta Baru, Perda No. 5/2008"
12.03.04.2107,,,,,,26 Batang Tura Julu,,"Penggabungan Desa Tanjung Sunge dan Desa Nagasaribu, Perda No.
5/2008"
12.03.04.2108,,,,,,27 Batang Tura,,"Penggabungan Desa Jambur Batu dan Desa Sabatarutung, Perda No.
5/2008"
12.03.04.2109,,,,,,28 Dolok Sordang,,"Penggabungan Desa Sabungan, Tapus. dan Desa Ampolu, Perda No.
5/2008"
12.03.04.2110,,,,,,29 Pahae Aek Sagala,,"Penggabungan Desa Silangge, Sigiring Giring Dolok, Sigiring Giring
Lombang, Tanjung Medan, dan Desa Tanjung Tua, Perda No. 5/2008"
12.03.04.2111,,,,,,30 Marsada,,"Penggabungan Desa Anturmangan, Purba Tua, Padang Bulan, Aek
Latong, Huraba, dan Desa Purba Sinombatua, Perda No. 5/2008"
12.03.04.2112,,,,,,31 Luat Lombang,,"Penggabungan Desa Bulu Payung, Pengkolan, Gunung Sari, dan Desa
Hutaimbaru, Perda No. 5/2008"
12.03.04.2113,,,,,,32 Aek Batang Paya,,"Penggabungan Desa Paske, Dano Lombang, dan Desa Gunung
Hasahatan, Perda No. 5/2008"
12.03.04.1114,,,,,6Sipirok Godang,,,"Penggabungan Kel. Bagas Nagodang, Desa Bagas Nagodang II,
Bagas Nagodang III, Bagas Nagodang IV, dan Desa Banjar Toba,
Perda No. 5/2008"
12.03.04.2115,,,,,,33 Saba Batang Miha,,"Penggabungan desa Batang Miha Jae dan Batang Miha Julu Perda No.
5/2008"
12.03.04.2116,,,,,,34 Sarogodung,,"Penggabungan desa Sabatolang, Kampung Satia, Sidagar Dagar, dan
Garoga Perda No. 5/2008"
12.03.05,,,,5Saipar Dolok Hole,2,12,,
12.03.05.1001,,,,,1Pasar Sipagimbar,,,"Penggabungan Desa Sibatang Kayu, Pasar Sipagimbar, Sipagimbar
Godang, Sigordang Dolok, Berastagi, dan Desa Sigordang Lombang
serta peningkatan status Kel., Perda No. 5/2008"
,,,,,,Pasar Simangambat,,Bergabung dengan Kel. Aek Simotung Perda No. 5/2008
,,,,,,Sibatang Kayu,,"Bergabung dg Desa Pasar Sipagimbar, Sipagimbar Godang, Sigordang
Dolok, Berastagi, dan Desa Sigordang Lombang, Perda No. 5/2008"
,,,,,,Berastagi,,"Bergabung dg Desa Pasar Sipagimbar, Sipagimbar Godang, Sigordang
Dolok, Sibatang Kayu, dan Desa Sigordang Lombang, Perda No.
5/2008"
,,,,,,Sipangimbar Godang,,"Bergabung dg Desa Sipagimbar Godang, Sibatang Kayu, Sigordang
Dolok, Berastagi, dan Desa Sigordang Lombang, Perda No. 5/2008"
,,,,,,Sigordang Dolok,,"Bergabung dg Desa Sipagimbar Godang, Sibatang Kayu, Berastagi,
dan Desa Sigordang Lombang, Perda No. 5/2008"
,,,,,,Sigordang Lombang,,"Bergabung dg Desa Sipagimbar Godang, Sibatang Kayu, Berastagi,
dan Desa Sibatang Kayu, Perda No. 5/2008"
,,,,,,Sidapdap,,"Bergabung dg Desa Simanosor Julu dan Desa Simanosor Jae, Perda
No. 5/200"
,,,,,,Simanosor Julu,,"Bergabung dg Desa Sidapdap, Desa Simanosor Jae, Perda No. 5/2008"
,,,,,,Simanosor Tapus,,"Bergabung dg Desa Simanosor Gareja, Simanosor Tonga, Saut
matogu, dan Desa banua Rakyat, Perda No. 5/2008"
,,,,,,Simanosor Gareja,,"Bergabung dg Desa Simanosor Tapus, Simanosor Tonga, Saut
matogu, dan Desa Banua Rakyat, Perda No. 5/2008"
,,,,,,Simanosor Tonga,,"Bergabung dg Desa Simanosor Tapus, Simanosor Gareja, Simanosor
Tonga, Saut matogu, dan Desa Banua Rakyat, Perda No. 5/2008"
,,,,,,,,
