K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.72,KOTA SURAKARTA,,,5,54,0,"46,718","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.72.01,,,,1Laweyan,11,-,,
33.72.01.1001,,,,,1Pajang,,,
33.72.01.1002,,,,,2Laweyan,,,
33.72.01.1003,,,,,3Bumi,,,
33.72.01.1004,,,,,4Panularan,,,
33.72.01.1005,,,,,5Penumping,,,
33.72.01.1006,,,,,6Sriwedari,,,
33.72.01.1007,,,,,7Purwosari,,,
33.72.01.1008,,,,,8Sondakan,,,
33.72.01.1009,,,,,9Kerten,,,
33.72.01.1010,,,,,10Jajar,,,
33.72.01.1011,,,,,11Karangasem,,,
33.72.02,,,,2Serengan,7,-,,
33.72.02.1001,,,,,1Joyotakan,,,
33.72.02.1002,,,,,2Danukusuman,,,
33.72.02.1003,,,,,3Serengan,,,
33.72.02.1004,,,,,4Tipes,,,
33.72.02.1005,,,,,5Kratonan,,,
33.72.02.1006,,,,,6Jayengan,,,
33.72.02.1007,,,,,7Kemlayan,,,
33.72.03,,,,3Pasar Kliwon,10,-,,
33.72.03.1001,,,,,1Joyosuran,,,
33.72.03.1002,,,,,2Semanggi,,,
33.72.03.1003,,,,,3Pasarkliwon,,,
33.72.03.1004,,,,,4Gajahan,,,
33.72.03.1005,,,,,5Baluwarti,,,
33.72.03.1006,,,,,6Kampungbaru,,,
33.72.03.1007,,,,,7Kedunglumbu,,,
33.72.03.1008,,,,,8Sangkrah,,,
33.72.03.1009,,,,,9Kauman,,,
33.72.03.1010,,,,,10Mojo,,,Pemekaran sebagian wil Kel Semanggi Perda No 14/2017
33.72.04,,,,4Jebres,11,-,,
33.72.04.1001,,,,,1Kepatihan Kulon,,,
33.72.04.1002,,,,,2Kepatihan Wetan,,,
33.72.04.1003,,,,,3Sudiroprajan,,,
,,,,,,,,
