K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
81.06.10.2010,,,,,,10 Musihuwey,,Semula wil Kec. Taniwel Perda No. 9/2010
81.06.10.2011,,,,,,11 Solea,,Semula wil Kec. Taniwel Perda No. 9/2010
81.06.10.2012,,,,,,12 Waraloin,,"Semula wil Kec. Taniwel Perda No. 9/2010. Koreksi nama ND Rekom
Ditjen Pemdes No 140/4495/BPD tgl 29 Juni 2016"
81.06.10.2013,,,,,,13 Walakone,,Semula wil Kec. Taniwel Perda No. 9/2010
81.06.10.2014,,,,,,14 Hatunuru,,Semula wil Kec. Taniwel Perda No. 9/2010
81.06.10.2015,,,,,,15 Lumahpelu,,"Semula wil Kec. Taniwel Perda No. 9/2010. Koreksi nama ND Rekom
Ditjen Pemdes No 140/4495/BPD tgl 29 Juni 2016"
81.06.11,,,,11Elpaputih,-,7,,Pemekaran Kecamatan Perda No. 10/2010 dan Perda No. 11/2011
,,,,,,Sapaloni,,"Semula wil Kec. Teluk Elpaputih Kab. Maluku Tengah Kep MK No.
1/Skln-VIII-2010, Putusan MA No. 46 P/Hum/2010 tgl 23-10-2010,
Permendagri No. 29/2010, Perda No. 10/2010 dan Perda no.
11/20Perubahan nama desa Sapaloni menjadi desa Elpaputih Perda
No. 2/2012"
81.06.11.2002,,,,,,1 Sanahu,,"Semula wil Kec. Teluk Elpaputih Kab. Maluku Tengah Kep MK No.
1/Skln-VIII-2010, Putusan MA No. 46 P/Hum/2010 tgl 23-10-2010,
Permendagri No. 29/2010, Perda No. 10/2010 dan Perda no. 11/2011"
81.06.11.2003,,,,,,2 Wasia,,"Semula wil Kec. Teluk Elpaputih Kab. Maluku Tengah Kep MK No.
1/Skln-VIII-2010, Putusan MA No. 46 P/Hum/2010 tgl 23-10-2010,
Permendagri No. 29/2010, Perda No. 10/2010 dan Perda no. 11/2011"
81.06.11.2004,,,,,,3 Sumeith Pasinaro,,"Semula wil Kec. Kairatur Perda No. 10/2010. Koreksi nama ND Rekom
Ditjen Pemdes No 140/4495/BPD tgl 29 Juni 2016"
81.06.11.2005,,,,,,4 Watui,,"Semula wil Kec. Kairatur Perda No. 10/2010. Koreksi nama ND Rekom
Ditjen Pemdes No 140/4495/BPD tgl 29 Juni 2016"
81.06.11.2006,,,,,,5 Abio Ahiolo,,Semula wil Kec. Kairatur Perda No. 10/2010
81.06.11.2007,,,,,,6 Huku Kecil,,Semula wil Kec. Kairatu Perda No. 10/2010
81.06.11.2008,,,,,,7 Elpaputih,,"Perubahan nama desa Sapaloni menjadi desa Elpaputih Perda No.
2/2012"
