K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
82,MALUKU UTARA,,,,,,,
82.08,KAB. PULAU TALIABU,,,8,0,71,"2.985,748","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
82.08.01,,,,1Taliabu Barat,-,13,,Semula Wil. Kab. Sula UU No. 6/2013
82.08.01.2001,,,,,,1 Bobong,,
82.08.01.2002,,,,,,2 Talo,,
82.08.01.2003,,,,,,3 Kawalo,,
82.08.01.2004,,,,,,4 Limbo,,
82.08.01.2005,,,,,,5 Meranti Jaya,,"Perda No. 4/2006. Koreksi nama desa. Semula Maranti Jaya mjd
Meranti Jaya. Srt Gub Malut No 145.04/560/WG tgl 19 mei 2015"
82.08.01.2006,,,,,,6 Kramat,,Perda No. 4/2006
82.08.01.2007,,,,,,7 Holbota,,Perda No. 4/2006
82.08.01.2008,,,,,,8 Pancoran,,Perda No. 4/2006
82.08.01.2009,,,,,,9 Wayo,,Perda No. 7/2008
82.08.01.2010,,,,,,10 Loho Bubba,,Pemekaran Desa Perda No. 2/2010
82.08.01.2011,,,,,,11 Kilong,,"Pemekaran Desa Bobong Perda No. 4/2010, UU. No. 6/2013"
82.08.01.2012,,,,,,12 Ratahaya,,"Pemekaran Desa Bobong Perda No. 4/2010, UU. No. 6/2013"
82.08.01.2013,,,,,,13 Woyo,,"Pemekaran Desa Bobong Perda No. 4/2010, UU. No. 6/2013"
82.08.02,,,,2Taliabu Barat Laut,-,5,,Semula Wil. Kab. Sula UU No. 6/2013
82.08.02.2001,,,,,,1 Nggele,,Semula wil. Kec. Taliabu Barat
82.08.02.2002,,,,,,2 Salati,,Semula wil. Kec. Taliabu Barat
82.08.02.2003,,,,,,3 Beringin Jaya,,Semula wil. Kec. Taliabu Barat
82.08.02.2004,,,,,,4 Kasango,,"Semula wil. Kec. Taliabu Barat, Kepbup. No. 99/2008 penetapan letak
wil. adm. 6 Desa. Koreksi nama semula Kasongo mjd Kasango. Srt
Gub Malut No 145.04/560/WG tgl 19 mei 2015"
82.08.02.2005,,,,,,5 Onemay,,"UU No. 6/2013,"
82.08.03,,,,3Lede,-,5,,Semula Wil. Kab. Sula UU No. 6/2013
82.08.03.2001,,,,,,1 Lede,,Semula wil. Kec. Taliabu Barat Laut
82.08.03.2002,,,,,,2 Todoli,,Semula wil. Kec. Taliabu Barat Laut
82.08.03.2003,,,,,,3 Tolong,,Semula wil. Kec. Taliabu Barat Laut
82.08.03.2004,,,,,,4 Langganu,,Perda No. 7/2008
82.08.03.2005,,,,,,5 Balohang,,"UU. No. 6/2013,"
82.08.04,,,,4Taliabu Utara,-,19,,Semula Wil. Kab. Sula UU No. 6/2013
82.08.04.2001,,,,,,1 Mananga,,Semula wil. Kec. Taliabu Barat
82.08.04.2002,,,,,,2 Tanjung Una,,Semula wil. Kec. Taliabu Barat
82.08.04.2003,,,,,,3 Jorjoga,,Semula wil. Kec. Taliabu Barat
82.08.04.2004,,,,,,4 Gela,,Semula wil. Kec. Taliabu Barat
82.08.04.2005,,,,,,5 Minton,,Semula wil. Kec. Taliabu Barat
82.08.04.2006,,,,,,6 Nunca,,Semula wil. Kec. Taliabu Barat
,,,,,,,,
