K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Kandora,,"Penghapusan desa berdasarkan Surat Pemkab. Tana Toraja No.
140/0887/VII/SETDA hal Klarifikasi Perbaikan/revisi jmlh desa Kab.
Tana Toraja tgl 22 Agustus 2016 dan Rekomendasi Ditjen Bina Pemdes
No. 146/3672/BPD tgl 21 Juni 2017"
,,,,,Salubarani,,,Menjadi wil. Kec. Gandang Batu Silanan
,,,,,,Kepe Tinoring,,
73.18.12.2012,,,,,,3 Randanan,,
,,,,,,Gundang Batu,,Menjadi wil. Kec. Gandang Batu Silanan
,,,,,,Marinding - Kandora,,
73.18.12.2015,,,,,,4 Buntu Tangti,,
73.18.12.1016,,,,,2Tampo,,,
73.18.12.2017,,,,,,5 Rantedada,,"perbaikan nama dari Rante dada menjadi Rantedada,Surat Bup tana
toraja No 555.3/0284/IV/SETDA tgl 6 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
73.18.12.2018,,,,,,6 Pa'tengko,,"Perbaikan nama desa sesuai Surat Pemkab No. 410/03/BPMPL/IV/2016
tgl 13 April 2016 perihal data nama dan kode desa"
73.18.12.2019,,,,,,7 Simbuang,,
73.18.12.2020,,,,,,8 Pakala,,
73.18.12.2021,,,,,,9 Uluway Barat,,
73.18.12.2022,,,,,,10 Marinding,,
73.18.12.1023,,,,,3Lemo,,,
73.18.12.1024,,,,,4Tengan,,,
73.18.12.2025,,,,,,11 Palipu,,
73.18.12.2026,,,,,,12 Ke'pe Tinoring,,
73.18.12.2027,,,,,,13 Buntudatu,,"perbaikan nama dari Buntu Datu menjadi Buntudatu,Surat Bup tana
toraja No 555.3/0284/IV/SETDA tgl 6 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
73.18.13,,,,8Sangalla,2,3,,SK Gub. No. 2067A Th 1961
,,,,,,Batualu,,Menjadi wil. Kec. Sanggala Selatan
,,,,,Talunglipu,,,
,,,,,,Tokesan,,Menjadi wil. Kec. Sanggala Selatan
73.18.13.2004,,,,,,1 Bulian Massa'bu,,"Perbaikan nama desa sesuai Surat Pemkab No. 410/03/BPMPL/IV/2016
tgl 13 April 2016 perihal data nama dan kode desa"
,,,,,,Salu,,
73.18.13.2006,,,,,,2 Kaero,,
,,,,,,Rinding Daun Induk,,
73.18.13.2008,,,,,,3 Turunan,,
73.18.13.1009,,,,,1Tongko Sarapung,,,
73.18.13.1010,,,,,2Buntu Masakke,,,
,,,,Sa'dan,,,,"Menjadi wil. Kab. Toraja Utara, UU. No. 28/2008"
,,,,,,Sa'dan Ulusalu,,
,,,,,Sa'dan Malimbong,,,
,,,,,,,,
