K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.03.06.2005,,,,,,5 Mawang Muda,,
61.03.07,,,,7Sekayam,-,10,,
61.03.07.2001,,,,,,1 Balai Karangan,,
61.03.07.2002,,,,,,2 Pengadang,,
61.03.07.2003,,,,,,3 Sotok,,
61.03.07.2004,,,,,,4 Kenaman,,
61.03.07.2005,,,,,,5 Raut Muara,,
61.03.07.2006,,,,,,6 Engkahan,,
61.03.07.2007,,,,,,7 Bungkang,,
61.03.07.2008,,,,,,8 Lubuk Sabuk,,
61.03.07.2009,,,,,,9 Sungai Tekam,,"Perbaikan nama desa semula Sangai Tekam menjadi Sungai Tekam,
sesuai:
Kep. Gub. Dati I Kalbar No. 353 Tahun 1987; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
61.03.07.2010,,,,,,10 Malenggang,,"Perbaikan nama desa semula Melenggang menjadi Malenggang,
sesuai:
Kep. Gub. Dati I Kalbar No. 353 Tahun 1987; dan
Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
61.03.08,,,,8Kembayan,-,11,,
61.03.08.2001,,,,,,1 Tanjung Bunga,,
61.03.08.2002,,,,,,2 Semayang,,
61.03.08.2003,,,,,,3 Sebongkuh,,
61.03.08.2004,,,,,,4 Kuala Dua,,
61.03.08.2005,,,,,,5 Tanjung Merpati,,
61.03.08.2006,,,,,,6 Sejuah,,
61.03.08.2007,,,,,,7 Mobui,,
61.03.08.2008,,,,,,8 Tanap,,
61.03.08.2009,,,,,,9 Sebuduh,,
61.03.08.2010,,,,,,10 Kelompu,,
61.03.08.2011,,,,,,11 Tunggal Bhakti,,
61.03.09,,,,9Parindu,-,14,,
61.03.09.2001,,,,,,1 Pusat Damai,,
61.03.09.2002,,,,,,2 Maju Karya,,
61.03.09.2003,,,,,,3 Sebarra,,"perbaikan nama dari Sebara menjadi Sebarra, Surat Bup Sanggau No
140/888/DPMPemdes-C tgl 25 Maret 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
61.03.09.2004,,,,,,4 Pandu Raya,,
61.03.09.2005,,,,,,5 Embala,,
61.03.09.2006,,,,,,6 Hibun,,
61.03.09.2007,,,,,,7 Maringin Jaya,,
61.03.09.2008,,,,,,8 Suka Mulya,,
61.03.09.2009,,,,,,9 Palem Jaya,,
,,,,,,,,
