Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.03.40028,Pulau Orang,,"00°01'13.30"" S 119°47'33.23"" T",TBP
72.03.40029,Pulau Pabunua Besar,,"00°03'23.00"" S 119°48'14.00"" T",TBP
72.03.40030,Pulau Pabunua Kecil,,"00°03'02.07"" S 119°48'13.92"" T",TBP
72.03.40031,Pulau Paneki,,"00°02'20.00"" S 119°47'53.00"" T",BP
72.03.40032,Pulau Pangalasiang,,"00°29'19.00"" U 119°54'00.00"" T",
72.03.40033,Pulau Pasik Maputi,,"00°31'43.34"" U 119°52'10.36"" T",BP
72.03.40034,Pulau Pasoso,,"00°05'30.99"" U 119°37'09.99"" T",
72.03.40035,Pulau Patong,,"00°34'35.22"" U 119°47'29.50"" T",TBP
72.03.40036,Pulau Pippeng,,"00°01'10.49"" S 119°47'17.57"" T",TBP
72.03.40037,Pulau Pulo,,"00°00'37.82"" U 119°40'27.74"" T",TBP
72.03.40038,Pulau Sayanggi,,"00°44'53.00"" U 120°04'45.00"" T",TBP
72.03.40039,Pulau Sayanggi Kecil,,"00°44'45.44"" U 120°04'30.52"" T",TBP
72.03.40040,Pulau Taring,,"00°42'00.00"" U 120°02'11.00"" T",BP
72.03.40041,Pulau Toguan,,"00°34'40.00"" U 119°47'40.99"" T",TBP
72.03.40042,Pulau Ulubasai,,"00°01'09.07"" S 119°47'43.82"" T",TBP
72.03.40043,Pulau Vatumesara,,"00°09'56.66"" U 119°48'04.03"" T",TBP
72.03.40044,Pulau Vatusayanggi,,"00°44'49.89"" U 120°04'35.72"" T",TBP
72.04,KAB. TOLI TOLI,73,,
72.04.40001,Pulau Abaling,,"00°58'39.29"" U 120°43'02.32"" T",
72.04.40002,Pulau Abaling Kecil Selatan,,"00°58'33.67"" U 120°43'05.28"" T",
72.04.40003,Pulau Abaling Kecil Utara,,"00°58'36.18"" U 120°43'04.84"" T",TBP
72.04.40004,Pulau Awoawo,,"00°45'24.99"" U 120°34'30.00"" T",TBP
72.04.40005,Pulau Bangko,,"00°59'11.00"" U 120°43'36.99"" T",TBP
72.04.40006,Pulau Bangko,,"00°45'30.80"" U 120°35'06.40"" T",
72.04.40007,Pulau Bangko Kecil,,"00°59'09.03"" U 120°43'39.11"" T",TBP
72.04.40008,Pulau Bantayan,,"00°59'34.00"" U 120°41'57.94"" T",
72.04.40009,Pulau Batubole Selatan,,"01°04'33.28"" U 120°39'42.75"" T",
72.04.40010,Pulau Batubole Utara,,"01°04'34.51"" U 120°39'43.52"" T",
72.04.40011,Pulau Batuempat,,"01°04'50.54"" U 120°40'33.14"" T",
72.04.40012,Pulau Batukabetan Barat,,"01°02'45.94"" U 120°37'22.78"" T",
72.04.40013,Pulau Batukabetan Utara,,"01°03'58.61"" U 120°36'04.48"" T",
72.04.40014,Pulau Batukapal,,"00°59'07.78"" U 120°19'20.75"" T",
72.04.40015,Pulau Batumerah,,"00°59'08.73"" U 120°43'49.97"" T",
72.04.40016,Pulau Batuogotua,,"00°58'06.48"" U 120°14'36.87"" T",
72.04.40017,Pulau Batusigandan,,"01°03'42.06"" U 120°36'19.12"" T",
72.04.40018,Pulau Batusimatang,,"01°01'51.57"" U 120°21'57.40"" T",
72.04.40019,Pulau Batususun,,"01°03'01.64"" U 120°36'51.63"" T",TBP
72.04.40020,Pulau Bole,,"01°04'39.00"" U 120°39'51.00"" T",TBP
72.04.40021,Pulau Buol,,"01°03'01.00"" U 120°38'15.00"" T",
72.04.40022,Pulau Butun,,"00°50'33.05"" U 120°21'44.55"" T",TBP
