K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Yoyok,,"Perda No. 23/2006, Menjadi wil. Kec. Mandioli Selatan, Perda No.
8/2007"
82.04.10,,,,10Makian Barat,-,7,,Perda No. 8/2007
82.04.10.2001,,,,,,1 Malapat,,Semula wil. Kec. Makian
82.04.10.2002,,,,,,2 Bobawae,,Semula wil. Kec. Makian
82.04.10.2003,,,,,,3 Ombawa,,Semula wil. Kec. Makian
82.04.10.2004,,,,,,4 Tegono,,Semula wil. Kec. Makian
82.04.10.2005,,,,,,5 Mateketen,,"Semula wil. Kec. Makian. Surat Kepala Badan Pemberdayaan dan
Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama desa"
82.04.10.2006,,,,,,6 Talapaon,,"Semula wil. Kec. Makian. Surat Kepala Badan Pemberdayaan dan
Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama desa"
82.04.10.2007,,,,,,7 Sebelei,,"Semula wil. Kec. Makian. Koreksi nama Desa, semula Sabalei menjadi
Sebelei. Surat Kepala BPM-OTDES Halsel No
160/111/BPM-OTDES/2015 tgl 15 Mei 2015"
82.04.11,,,,11Kayoa Barat,-,4,,Perda No. 8/2007
82.04.11.2001,,,,,,1 Bokimiake,,Semula wil. Kec. Kayoa
82.04.11.2002,,,,,,2 Hatejawa,,Semula wil. Kec. Kayoa
82.04.11.2003,,,,,,3 Busua,,Semula wil. Kec. Kayoa
82.04.11.2004,,,,,,4 Fofao,,Semula wil. Kec. Kayoa
82.04.12,,,,12Kayoa Selatan,-,6,,Perda No. 8/2007
82.04.12.2001,,,,,,1 Ngute-Ngute,,Semula wil. Kec. Kayoa
82.04.12.2002,,,,,,2 Laluin,,Semula wil. Kec. Kayoa
82.04.12.2003,,,,,,3 Posi-Posi,,Semula wil. Kec. Kayoa
82.04.12.2004,,,,,,4 Sagawele,,Semula wil. Kec. Kayoa
82.04.12.2005,,,,,,5 Orimakurunga,,Semula wil. Kec. Kayoa
82.04.12.2006,,,,,,6 Pasir Putih,,Semula wil. Kec. Kayoa
82.04.13,,,,13Kayoa Utara,-,6,,Perda No. 8/2007
82.04.13.2001,,,,,,1 Modayama,,Semula wil. Kec. Kayoa
82.04.13.2002,,,,,,2 Laromabati,,Semula wil. Kec. Kayoa
82.04.13.2003,,,,,,3 Gayap,,Semula wil. Kec. Kayoa
82.04.13.2004,,,,,,4 Ake Jailolo,,Semula wil. Kec. Kayoa
82.04.13.2005,,,,,,5 Wayasipang,,Semula wil. Kec. Kayoa
82.04.13.2006,,,,,,6 Ngokomalako,,Semula wil. Kec. Kayoa
82.04.14,,,,14Bacan Barat Utara,-,8,,Perda No. 8/2007
82.04.14.2001,,,,,,1 Sidopo,,Semula wil. Kec. Bacan Barat
82.04.14.2002,,,,,,2 Lolarogurua,,"Semula wil. Kec. Bacan Barat. Surat Kepala Badan Pemberdayaan
dan Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama desa"
82.04.14.2003,,,,,,3 Nusa Babullah,,"Semula wil. Kec. Bacan Barat. Koreksi nama desa semula Nusabullah
mjd Nusa Babullah. Surat Kepala BPM-OTDES Halsel No
160/111/BPM-OTDES/2015 tgl 15 Mei 2015"
82.04.14.2004,,,,,,4 Jojame,,Semula wil. Kec. Bacan Barat
82.04.14.2005,,,,,,5 Yaba,,Semula wil. Kec. Bacan Barat
,,,,,,,,
