K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18.13.11.2003,,,,,,3 Suka Marga,,"Semula wil. Kec. Bengkunat, Perda 8/2007. Koreksi nama, ND Rekom
No 140/4495/BPD tanggal 29 Juni 2016"
18.13.11.2004,,,,,,4 Kota Jawa,,Semula wil. Kec. Bengkunat
18.13.11.2005,,,,,,5 Penyandingan,,Semula wil. Kec. Bengkunat
18.13.11.2006,,,,,,6 Bandar Dalam,,Semula wil. Kec. Bengkunat
18.13.11.2007,,,,,,7 Way Haru,,Semula wil. Kec. Bengkunat
18.13.11.2008,,,,,,8 Pemerihan,,Perda No. 10/2008
18.13.11.2009,,,,,,9 Suka Negeri,,"Perda No. 10/2008. Koreksi nama, ND Rekom No 140/4495/BPD
tanggal 29 Juni 2016"
18.13.11.2010,,,,,,10 Sumberejo,,Perda No. 10/2008
18.13.11.2011,,,,,,11 Siring Gading,,Perda No. 1/2010 PMD
18.13.11.2012,,,,,,12 Way Tias,,Perda No. 1/2010 PMD
18.13.11.2013,,,,,,13 Tanjung Rejo,,Perda No. 1/2010 PMD
18.13.11.2014,,,,,,14 Pagar Bukit Induk,,Perda No. 1/2010 PMD
