K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.05.04.2008,,,,,,7 Sari Makmur,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.04.2009,,,,,,8 Tanjung Kuyo,,"PMD, Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes
ttg Data Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.05.04.2010,,,,,,9 Pesaguan,,PMD
14.05.05,,,,5Langgam,1,7,,
14.05.05.1001,,,,,1Langgam,,,
14.05.05.2002,,,,,,1 Tambak,,
14.05.05.2003,,,,,,2 Penarikan,,
14.05.05.2004,,,,,,3 Segati,,
14.05.05.2005,,,,,,4 Sotol,,
14.05.05.2006,,,,,,5 Pangkalan Gondai,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.05.2007,,,,,,6 Langkan,,
14.05.05.2008,,,,,,7 Padang Luas,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.06,,,,6Pelalawan,1,8,,
14.05.06.1001,,,,,1Pelalawan,,,"Menjadi Kel., Perda No.8/2004"
14.05.06.2002,,,,,,1 Sungai Ara,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.06.2003,,,,,,2 Ransang,,
14.05.06.2004,,,,,,3 Kuala Tolam,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.06.2005,,,,,,4 Sering,,
14.05.06.2006,,,,,,5 Telayap,,
14.05.06.2007,,,,,,6 Batang Nilo Kecil,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.05.06.2008,,,,,,7 Delik,,
,,,,,,Delima Jaya,,"Menjadi wil. Kec. Kerinci Kanan Kab. Siak, Pergub No. 23/2007"
,,,,,,,,
