K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62,KALIMANTAN TENGAH,,,,,,,
62.07,KAB. SERUYAN,,,10,3,97,"15.215,158","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
62.07.01,,,,1Seruyan Hilir,2,8,,
62.07.01.1001,,,,,1Kuala Pembuang I,,,
62.07.01.1002,,,,,2Kuala Pembuang II,,,
,,,,,,Pematang Panjang,,"Menjadi wil Kec. Seruyan Hilir Timur, Perda No. 6/2010"
,,,,,,Sungaibakau,,"Menjadi wil Kec. Seruyan Hilir Timur, Perda No. 6/2010"
62.07.01.2005,,,,,,1 Pematang Limau,,
62.07.01.2006,,,,,,2 Sungai Perlu,,"Perbaikan nama desa sesuai Surat Bup. No. 100/467/ADPUM/III/2016
hal Kode dan Data Wilayah Administrasi Pemerintahan tgl 28 Maret
2016"
62.07.01.2007,,,,,,3 Tanjung Rangas,,"Perbaikan nama desa sesuai Surat Bup. No. 100/467/ADPUM/III/2016
hal Kode dan Data Wilayah Administrasi Pemerintahan tgl 28 Maret
2016"
62.07.01.2008,,,,,,4 Muara Dua,,"Perbaikan nama desa sesuai Surat Bup. No. 100/467/ADPUM/III/2016
hal Kode dan Data Wilayah Administrasi Pemerintahan tgl 28 Maret
2016"
62.07.01.2009,,,,,,5 Jahitan,,
62.07.01.2010,,,,,,6 Baung,,
,,,,,,Kartika Bakti,,Menjadi wil Kec. Seruyan Hilir Timur Perda No. 4/2008
,,,,,,Mekar Indah,,Menjadi wil. Kec. Seruyan Hilir Timur Perda No. 4/2008
,,,,,,Bangun Harjo,,Menjadi wil. Kec. Seruyan Hilir Timur Perda No. 4/2008
,,,,,,Halimaung Jaya,,Menjadi wil. Kec. Seruyan Hilir Timur Perda no. 4/2008
62.07.01.2015,,,,,,7 Persil Raya,,"Perbaikan nama desa sesuai Surat Bup. No. 100/467/ADPUM/III/2016
hal Kode dan Data Wilayah Administrasi Pemerintahan tgl 28 Maret
2016"
62.07.01.2016,,,,,,8 Sungai Undang,,"Perbaikan nama desa sesuai Surat Bup. No. 100/467/ADPUM/III/2016
hal Kode dan Data Wilayah Administrasi Pemerintahan tgl 28 Maret
2016"
62.07.02,,,,2Seruyan Tengah,1,19,,
,,,,,,Sebabi,,Menjadi wil. Kec. Batu Ampar Perda No. 4/2008
,,,,,,Sandul,,Menjadi wil. Kec. Batu Ampar Perda No. 4/2008
,,,,,,Kalang,,Menjadi wil. Kec. Batu Ampar Perda No. 4/2008
,,,,,,Durian Kait,,Menjadi wil Kec. Natai Kelampai Perda No. 4/2008
,,,,,,Sahabu,,Menjadi wil Kec. Natai Kelampai Perda No. 4/2008
,,,,,,Batu Menangis,,Menjadi wil Kec. Natai Kelampai Perda No. 4/2008
,,,,,,Derawa,,Menjadi wil. Kec. Batu Ampar Perda No. 4/2008
62.07.02.2008,,,,,,1 Gantung Pangayuh,,"Perbaikan nama desa sesuai Surat Bup. No. 100/467/ADPUM/III/2016
hal Kode dan Data Wilayah Administrasi Pemerintahan tgl 28 Maret
2016"
,,,,,,,,
