K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.02.15.2006,,,,,,4 Rantau Buda,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.02.15.2007,,,,,,5 Manunggul Baru,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarfikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.15.2008,,,,,,6 Terombong Sari,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.02.15.2009,,,,,,7 Rantau Jaya,,
63.02.16,,,,16Pulau Laut Tengah,-,7,,"Perbaikan nama Kec sesuai Perda No.10/2003, Srt Bup
No.100/1539/SETDA tgl 28 Sept 2018 dan Srt Gub No.126/01615/PEM
tgl 4 Okt 2018"
63.02.16.2001,,,,,,1 Semisir,,
63.02.16.2002,,,,,,2 Sungai Pasir,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.02.16.2003,,,,,,3 Mekarpura,,
63.02.16.2004,,,,,,4 Selaru,,
63.02.16.2005,,,,,,5 Sungup Kanan,,
63.02.16.2006,,,,,,6 Pantai Baru,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.02.16.2007,,,,,,7 Salino,,
63.02.17,,,,17Kelumpang Hilir,-,9,,
63.02.17.2001,,,,,,1 Serongga,,
63.02.17.2002,,,,,,2 Tarjun,,
63.02.17.2003,,,,,,3 Langadai,,
63.02.17.2004,,,,,,4 Pulau Panci,,"Perbaikan Nama sesuai lampiran Kepala badan pemberdayaan dan
Pemerintahan Desa, Ringkasan Klarifikasi/Perbaikan Nama Desa Kab.
Kotabaru Tgl.24 Maret 2016"
63.02.17.2005,,,,,,5 Pelajau Baru,,
63.02.17.2006,,,,,,6 Tegal Rejo,,
63.02.17.2007,,,,,,7 Mandala,,
63.02.17.2008,,,,,,8 Telagasari,,
63.02.17.2009,,,,,,9 Sahapi,,Perda No.14/2008
63.02.18,,,,18Kelumpang Barat,-,6,,
63.02.18.2001,,,,,,1 Siayuh,,
63.02.18.2002,,,,,,2 Bungkukan,,
63.02.18.2003,,,,,,3 Batang Kulur,,
63.02.18.2004,,,,,,4 Tanjung Sari,,
63.02.18.2005,,,,,,5 Magalau Hilir,,
63.02.18.2006,,,,,,6 Magalau Hulu,,
63.02.19,,,,19Pamukan Barat,-,5,,Perda No. 5/2006
63.02.19.2001,,,,,,1 Sengayam,,Semula wil. Kec. Pamukan Utara
63.02.19.2002,,,,,,2 Mayang Sari,,Semula wil. Kec. Pamukan Utara
63.02.19.2003,,,,,,3 Marga Jaya,,Semula wil. Kec. Pamukan Utara
,,,,,,,,
