K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
64.07.14.2003,,,,,,3 Tende,,
64.07.14.2004,,,,,,4 Sambung,,
64.07.14.2005,,,,,,5 Anan Jaya,,
64.07.14.2006,,,,,,6 Jelmu Sibak,,
64.07.14.2007,,,,,,7 Suakong,,
64.07.14.2008,,,,,,8 Penarung,,
64.07.14.2009,,,,,,9 Dilang Puti,,
64.07.15,,,,11Linggang Bigung,-,11,,
64.07.15.2001,,,,,,"1 Linggang Melapeh
Baru",,"Perbaikan nama sesuai Surat Pemkab No. 146/648/PEM-TU.P/V/2016
Perihal Perubahan 14 (empat belas) Kampung dalam wil Kab Kutai
Barat Prov Kaltim"
64.07.15.2002,,,,,,"2 Linggang Bigung
Baru",,"Perbaikan nama sesuai Surat Pemkab No. 146/648/PEM-TU.P/V/2016
Perihal Perubahan 14 (empat belas) Kampung dalam wil Kab Kutai
Barat Prov Kaltim"
64.07.15.2003,,,,,,3 Linggang Tutung,,"Perbaikan nama sesuai Surat Pemkab No. 146/648/PEM-TU.P/V/2016
Perihal Perubahan 14 (empat belas) Kampung dalam wil Kab Kutai
Barat Prov Kaltim"
64.07.15.2004,,,,,,4 Linggang Melapeh,,
64.07.15.2005,,,,,,5 Linggang Mapan,,
64.07.15.2006,,,,,,6 Linggang Bigung,,
64.07.15.2007,,,,,,7 Linggang Amer,,
64.07.15.2008,,,,,,8 Linggang Bangunsari,,"Perbaikan nama sesuai Surat Pemkab No. 146/648/PEM-TU.P/V/2016
Perihal Perubahan 14 (empat belas) Kampung dalam wil Kab Kutai
Barat Prov Kaltim"
64.07.15.2009,,,,,,9 Linggang Purwodadi,,"Perbaikan nama sesuai Surat Pemkab No. 146/648/PEM-TU.P/V/2016
Perihal Perubahan 14 (empat belas) Kampung dalam wil Kab Kutai
Barat Prov Kaltim"
64.07.15.2010,,,,,,10 Linggang Mencelew,,Perda No. 14 Tahun 2009 direvisi dengan Perda No. 3/2010
64.07.15.2011,,,,,,11 Linggang Kebut,,Perda No. 14 Tahun 2009 direvisi dengan Perda No. 3/2010
64.07.16,,,,12Nyuatan,-,10,,
64.07.16.2001,,,,,,1 Dempar,,
64.07.16.2002,,,,,,2 Temula,,
64.07.16.2003,,,,,,3 Jontai,,
64.07.16.2004,,,,,,4 Sembuan,,
64.07.16.2005,,,,,,5 Intu Lingau,,
64.07.16.2006,,,,,,6 Mu'ut,,
64.07.16.2007,,,,,,7 Terajuk,,Perda No. 14 Tahun 2003
64.07.16.2008,,,,,,8 Lakan Bilem,,Perda No. 14 Tahun 2003
64.07.16.2009,,,,,,9 Sentalar,,Perda No. 14 Tahun 2003
64.07.16.2010,,,,,,10 Awai,,Perda No. 14 Tahun 2009 direvisi dengan Perda No. 3/2010
64.07.17,,,,13Siluq Ngurai,-,16,,
64.07.17.2001,,,,,,1 Tebisaq,,
64.07.17.2002,,,,,,2 Kaliq,,
