NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,34.02.17,17 Sedayu,,,,,,4,,,
,34.03,3 KAB. GUNUNGKIDUL,Wonosari,,,18,0,144,1.475,774.855,"Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,34.03.01,1 Wonosari,,,,,,14,,,
,34.03.02,2 Nglipar,,,,,,7,,,
,34.03.03,3 Playen,,,,,,13,,,
,34.03.04,4 Patuk,,,,,,11,,,
,34.03.05,5 Paliyan,,,,,,7,,,
,34.03.06,6 Panggang,,,,,,6,,,
,34.03.07,7 Tepus,,,,,,5,,,
,34.03.08,8 Semanu,,,,,,5,,,
,34.03.09,9 Karangmojo,,,,,,9,,,
,34.03.10,10 Ponjong,,,,,,11,,,
,34.03.11,11 Rongkop,,,,,,8,,,
,34.03.12,12 Semin,,,,,,10,,,
,34.03.13,13 Ngawen,,,,,,6,,,
,34.03.14,14 Gedangsari,,,,,,7,,,
,34.03.15,15 Saptosari,,,,,,7,,,
,34.03.16,16 Girisubo,,,,,,8,,,
,34.03.17,17 Tanjungsari,,,,,,5,,,
,34.03.18,18 Purwosari,,,,,,5,,,
,34.04,4 KAB. SLEMAN,Sleman,,,17,0,86,574,1.089.365,"Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,34.04.01,1 Gamping,,,,,,5,,,
,34.04.02,2 Godean,,,,,,7,,,
,34.04.03,3 Moyudan,,,,,,4,,,
,34.04.04,4 Minggir,,,,,,5,,,
,34.04.05,5 Seyegan,,,,,,5,,,
,34.04.06,6 Mlati,,,,,,5,,,
,34.04.07,7 Depok,,,,,,3,,,
,34.04.08,8 Berbah,,,,,,4,,,
,34.04.09,9 Prambanan,,,,,,6,,,
,34.04.10,10 Kalasan,,,,,,4,,,
,34.04.11,11 Ngemplak,,,,,,5,,,
,34.04.12,12 Ngaglik,,,,,,6,,,
