K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63,KALIMANTAN SELATAN,,,,,,,
63.09,KAB. TABALONG,,,12,10,121,"3.473,069","Luas Wilayah Indikatif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
63.09.01,,,,1Banua Lawas,-,15,,
63.09.01.2001,,,,,,1 Hapalah,,
63.09.01.2002,,,,,,2 Bangkiling,,
63.09.01.2003,,,,,,3 Sungai Durian,,
63.09.01.2004,,,,,,4 Pematang,,
63.09.01.2005,,,,,,5 Hariang,,
63.09.01.2006,,,,,,6 Banua Lawas,,
63.09.01.2007,,,,,,7 Habau,,
63.09.01.2008,,,,,,8 Banua Rantau,,
63.09.01.2009,,,,,,9 Purai,,
63.09.01.2010,,,,,,10 Batang Banyu,,
63.09.01.2011,,,,,,11 Habau Hulu,,"Perbaikan nama desa sesuai lampiran surat Kepala BPMPD tgl 23
Maret 2016"
63.09.01.2012,,,,,,12 Bungin,,
63.09.01.2013,,,,,,13 Bangkiling Raya,,"Perbaikan nama desa sesuai lampiran surat Kepala BPMPD tgl 23
Maret 2016, Perbaikan nama sesuai Srt Ditjen Pemdes
No.145/1820/SET tgl 15 Nov 2018 hal penyampaian hasil validasi.
Kep. Gub. Kepala Daerah Tingkat I Kalsel No. 140 Tahun 1980."
63.09.01.2014,,,,,,14 Talan,,
63.09.01.2015,,,,,,15 Sungai Anyar,,
63.09.02,,,,2Kelua,1,11,,
63.09.02.1001,,,,,1Pulau,,,
63.09.02.2002,,,,,,1 Ampukung,,
63.09.02.2003,,,,,,2 Telaga Itar,,
63.09.02.2004,,,,,,3 Sungai Buluh,,
63.09.02.2005,,,,,,4 Binturu,,
63.09.02.2006,,,,,,5 Pudak Setegal,,
63.09.02.2007,,,,,,6 Pasar Panas,,
63.09.02.2008,,,,,,7 Masintan,,
63.09.02.2009,,,,,,8 Takulat,,
63.09.02.2010,,,,,,9 Paliat,,
63.09.02.2011,,,,,,10 Karangan Putih,,
63.09.02.2012,,,,,,11 Bahungin,,
63.09.03,,,,3Tanta,-,14,,
63.09.03.2001,,,,,,1 Murung Baru,,
,,,,,,,,
