K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.22.20.2008,,,,,,8 Kasiman,,
35.22.20.2009,,,,,,9 Sekaran,,
35.22.20.2010,,,,,,10 Tambakmerak,,
35.22.21,,,,21Temayang,-,12,,
35.22.21.2001,,,,,,1 Kedungsumber,,
35.22.21.2002,,,,,,2 Kedungsari,,
35.22.21.2003,,,,,,3 Papringan,,
35.22.21.2004,,,,,,4 Soko,,
35.22.21.2005,,,,,,5 Pandantoyo,,
35.22.21.2006,,,,,,6 Belun,,
35.22.21.2007,,,,,,7 Temayang,,
35.22.21.2008,,,,,,8 Bakulan,,
35.22.21.2009,,,,,,9 Jono,,
35.22.21.2010,,,,,,10 Ngujung,,
35.22.21.2011,,,,,,11 Buntalan,,
35.22.21.2012,,,,,,12 Pancur,,
35.22.22,,,,22Margomulyo,-,6,,
35.22.22.2001,,,,,,1 Kalangan,,
35.22.22.2002,,,,,,2 Ngelo,,
35.22.22.2003,,,,,,3 Margomulyo,,
35.22.22.2004,,,,,,4 Sumberjo,,"perbaikan nama dari Sumberejo menjadi Sumberjo,Srt Sekda
Bojonegoro No 140/1121/2015.412/2016 tgl 12 April 2016,surat bupati
bojonegoro no 146.4/434/412.2211/2021 tanggal 31 maret 2021"
35.22.22.2005,,,,,,5 Meduri,,
35.22.22.2006,,,,,,6 Geneng,,
35.22.23,,,,23Trucuk,-,12,,
35.22.23.2001,,,,,,1 Banjarsari,,
35.22.23.2002,,,,,,2 Tulungrejo,,
35.22.23.2003,,,,,,3 Trucuk,,
35.22.23.2004,,,,,,4 Mori,,
35.22.23.2005,,,,,,5 Padang,,
35.22.23.2006,,,,,,6 Sumberejo,,Srt Sekda Bojonegoro No 140/1121/2015.412/2016 tgl 12 April 2016
35.22.23.2007,,,,,,7 Guyangan,,
35.22.23.2008,,,,,,8 Sranak,,
35.22.23.2009,,,,,,9 Sumbangtimun,,
35.22.23.2010,,,,,,10 Kanten,,
35.22.23.2011,,,,,,11 Kandangan,,
35.22.23.2012,,,,,,12 Pagerwesi,,
35.22.24,,,,24Sukosewu,-,14,,
35.22.24.2001,,,,,,1 Semawot,,
,,,,,,,,
