K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
61.05.01.2029,,,,,,13 Kebiau Baru,,"Pemekaran sebagian wil Kel. Tanjung Puri, Perda No. 10/2011"
61.05.02,,,,2Tempunak,-,26,,
61.05.02.2001,,,,,,1 Nanga Tempunak,,
61.05.02.2002,,,,,,2 Mensiap Baru,,
61.05.02.2003,,,,,,3 Tanjung Perada,,
61.05.02.2004,,,,,,4 Suka Jaya,,
61.05.02.2005,,,,,,5 Mangkurat Baru,,"Perbaikan nama desa semula Mengkurat Baru menjadi Mangkurat Baru
sesuai Surat Pernyataan Bupati Sintang No. 100/4902/TAPEM tgl 25
Agustus 2022."
61.05.02.2006,,,,,,6 Paribang Baru,,"Perbaikan nama desa semula Peribang Baru menjadi Paribang Baru
sesuai Surat Pernyataan Bupati Sintang No. 100/4902/Tapem tgl 25
Agustus 2022."
61.05.02.2007,,,,,,7 Repak Sari,,
61.05.02.2008,,,,,,8 Pagal Baru,,
61.05.02.2009,,,,,,9 Kenyabur Baru,,
61.05.02.2010,,,,,,10 Benua Baru,,
61.05.02.2011,,,,,,11 Tinum Baru,,
61.05.02.2012,,,,,,12 Pangkal Baru,,
61.05.02.2013,,,,,,13 Pulau Jaya,,
61.05.02.2014,,,,,,14 Kuala Tiga,,
61.05.02.2015,,,,,,15 Gurung Mali,,
61.05.02.2016,,,,,,16 Merti Jaya,,
61.05.02.2017,,,,,,17 Benua Kencana,,
61.05.02.2018,,,,,,18 Balai Harapan,,
61.05.02.2019,,,,,,19 Tempunak Kapuas,,Perda No. 11/2007
61.05.02.2020,,,,,,20 Riam Batu,,Perda No. 11/2007
61.05.02.2021,,,,,,21 Pudau Bersatu,,Perda No. 11/2007
61.05.02.2022,,,,,,22 Kupan Jaya,,Perda No. 11/2007
61.05.02.2023,,,,,,23 Sungai Buluh,,Perda No. 11/2007
61.05.02.2024,,,,,,24 Jaya Mentari,,Perda No. 11/2007
61.05.02.2025,,,,,,25 Pekulai Bersatu,,"Pemekaran sebagian wil Desa Merti Jaya, Perda 11/2011, Surat Gub
No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.02.2026,,,,,,26 Mensiap Jaya,,"Pemekaran sebagian wil Desa Tanjung Perada, Perda 11/2011, Surat
Gub No. 140/1673/Pem-B tgl 26 Mei 2015"
61.05.03,,,,3Sepauk,-,39,,
61.05.03.2001,,,,,,1 Nanga Sepauk,,
61.05.03.2002,,,,,,2 Tanjung Ria,,
61.05.03.2003,,,,,,3 Sekubang,,
61.05.03.2004,,,,,,4 Kenyauk,,
61.05.03.2005,,,,,,5 Lengkenat,,
61.05.03.2006,,,,,,6 Manis Raya,,
61.05.03.2007,,,,,,7 Temiang Kapuas,,
