K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.06.03,,,,3Indrapuri,-,52,,
11.06.03.2001,,,,,,1 Reukih Dayah,,Perubahan status menjadi desa Qanun No. 6/2008
11.06.03.2002,,,,,,2 Indrapuri,,
11.06.03.2003,,,,,,3 Lam Leubok,,
11.06.03.2004,,,,,,4 Empee Ara,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2005,,,,,,5 Limo Blang,,
11.06.03.2006,,,,,,6 Limo Mesjid,,
11.06.03.2007,,,,,,7 Limo Lamleuweung,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2008,,,,,,8 Lheue,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.03.2009,,,,,,9 Meusale,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2010,,,,,,10 Cureh,,
11.06.03.2011,,,,,,11 Cot Kareung,,
11.06.03.2012,,,,,,12 Lamlung,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.06.03.2013,,,,,,13 Meureu Ulee Titie,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2014,,,,,,14 Meureu Bueng-U,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2015,,,,,,15 Mureu Baro,,
11.06.03.2016,,,,,,"16 Meureu
Lamglumpang",,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2017,,,,,,17 Pasar Indrapuri,,
11.06.03.2018,,,,,,18 Manggra,,
11.06.03.2019,,,,,,19 Reukih Kupula,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2020,,,,,,20 Lam Ilie Mesjid,,
11.06.03.2021,,,,,,21 Lam Ilie Tengoh,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.06.03.2022,,,,,,22 Lam Ilie Ganto,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.06.03.2023,,,,,,23 Meunara,,
11.06.03.2024,,,,,,24 Aneuk Glee,,
11.06.03.2025,,,,,,25 Krueng Lamkareung,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.06.03.2026,,,,,,26 Sinyeu,,
,,,,,,,,
