K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
51,BALI,,,,,,,
51.05,KAB. KLUNGKUNG,,,4,6,53,"313,960","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
51.05.01,,,,1Nusa Penida,-,16,,
51.05.01.2001,,,,,,1 Sakti,,
51.05.01.2002,,,,,,2 Batumadeg,,
51.05.01.2003,,,,,,3 Klumpu,,
51.05.01.2004,,,,,,4 Batukandik,,
51.05.01.2005,,,,,,5 Sekartaji,,
51.05.01.2006,,,,,,6 Tanglad,,
51.05.01.2007,,,,,,7 Suana,,
51.05.01.2008,,,,,,8 Batununggul,,
51.05.01.2009,,,,,,9 Kutampi,,
51.05.01.2010,,,,,,10 Ped,,
51.05.01.2011,,,,,,11 Kampung Toyapakeh,,
51.05.01.2012,,,,,,12 Lembongan,,
51.05.01.2013,,,,,,13 Jungutbatu,,
51.05.01.2014,,,,,,14 Pejukutan,,
51.05.01.2015,,,,,,15 Kutampi Kaler,,
51.05.01.2016,,,,,,16 Bunga Mekar,,
51.05.02,,,,2Banjarangkan,-,13,,
51.05.02.2001,,,,,,1 Negari,,
51.05.02.2002,,,,,,2 Takmung,,
51.05.02.2003,,,,,,3 Banjarangkan,,
51.05.02.2004,,,,,,4 Tusan,,
51.05.02.2005,,,,,,5 Bakas,,
51.05.02.2006,,,,,,6 Getakan,,
51.05.02.2007,,,,,,7 Tihingan,,
51.05.02.2008,,,,,,8 Aan,,
51.05.02.2009,,,,,,9 Nyalian,,
51.05.02.2010,,,,,,10 Bungbungan,,
51.05.02.2011,,,,,,11 Timuhun,,
51.05.02.2012,,,,,,12 Nyanglan,,
51.05.02.2013,,,,,,13 Tohpati,,
51.05.03,,,,3Klungkung,6,12,,
51.05.03.2001,,,,,,1 Satra,,
51.05.03.2002,,,,,,2 Tojan,,
51.05.03.2003,,,,,,3 Gelgel,,
,,,,,,,,
